,Unnamed: 0,context_translated,question_translated,text_translated,original_index
38,38,"ඉන්ලයින් හොකී ප්‍රථම වරට ක්‍රීඩා කරනු ලැබුවේ 1995 දී වන අතර පසුගිය වසරවල දී එය වඩාත් ජනප්‍රිය වී තිබේ. 2008 FIRS ලෝක ශූරතාවලියට කාන්තා පේළිගත හොකී ජාතික කණ්ඩායම සහභාගී විය. නැමීබියාව යනු ලොව දුෂ්කරම අඩිපාරක් වන නැමීබියානු අල්ට්‍රා මැරතන් තරඟයයි. නැමීබියාවේ වඩාත් ජනප්‍රිය මලල ක්‍රීඩකයා වන්නේ ෆ්‍රැන්කි ෆ්‍රෙඩ්රික්ස්, ස්ප්‍රින්ටර් (මීටර 100 සහ 200) ය. ඔහු ඔලිම්පික් රිදී පදක්කම් 4 ක් (1992, 1996) දිනා ඇති අතර ලෝක මලල ක්‍රීඩා ශූරතා කිහිපයකින් පදක්කම් ද ලබා ඇත. ඔහු නැමීබියාවේ සහ ඉන් ඔබ්බෙහි මානුෂීය ක්‍රියාකාරකම් සඳහා ද ප්‍රසිද්ධය. ඔහු නැමීබියාවේ සහ ඉන් ඔබ්බෙහි මානුෂීය ක්‍රියාකාරකම් සඳහා ද ප්‍රසිද්ධය.",ලොව පුරා ඇති දුෂ්කරම අඩිපාර කුමක්ද?,නැමීබියානු අල්ට්‍රා මැරතන්,38
39,39,"ජනාධිපති ෂර්මාර්ක් after ාතනයෙන් පසු බලයට පත්වූ උත්තරීතර විප්ලවවාදී කවුන්සිලය (එස්ආර්සී) මෙහෙයවනු ලැබුවේ ලුතිනන් කර්නල් සලාඩ් ගේබයර් කෙඩියෙ සහ පොලිස් ප්‍රධානී ජමා කෝර්ෂෙල් විසිනි. SRC පසුව සෝමාලියානු ප්‍රජාතන්ත්‍රවාදී ජනරජය ලෙස නම් කරන ලදී, පාර්ලිමේන්තුව සහ ශ්‍රේෂ් Supreme ාධිකරණය විසුරුවා හැර ව්‍යවස්ථාව අත්හිටුවා තිබේ. SRC පසුව සෝමාලියානු ප්‍රජාතන්ත්‍රවාදී ජනරජය ලෙස නම් කරන ලදී, පාර්ලිමේන්තුව සහ ශ්‍රේෂ් Supreme ාධිකරණය විසුරුවා හැර ව්‍යවස්ථාව අත්හිටුවා තිබේ.",උත්තරීතර විප්ලවවාදී කවුන්සිලය සෝමාලියාවට දුන් නම කුමක්ද?,සෝමාලි ප්‍රජාතන්ත්‍රවාදී ජනරජය,39
40,40,"ඩේවිස් සහ ඔහුගේ කැබිනට් මණ්ඩලය එදින රාත්‍රියේ දුම්රියෙන් නගරයෙන් පිටත්ව ගිය අතර, රජයේ නිලධාරීන් ලියකියවිලි පුළුස්සා දමා පිටත්ව ගිය කොන්ෆෙඩරෙට් භටයින් දුම්කොළ සහ වෙනත් ගබඩාවන් ගිනිබත් කළේ ජයග්‍රාහකයන්ට ඒවායේ අන්තර්ගතය ප්‍රතික්ෂේප කිරීම සඳහා ය. 1865 අප්‍රියෙල් 2 වන දින, එක්සත් ජනපදයේ වර්ණ ගැන්වූ හමුදා 25 වන සේනාංකයේ අණදෙන නිලධාරී ජෙනරාල් ගොඩ්ප්‍රි වයිට්සෙල්, නගරාධිපතිවරයාගෙන් සහ රැඳී සිටි ප්‍රමුඛ පුරවැසියන්ගෙන් නගරයෙන් යටත් වීම පිළිගත්තේය. අවසානයේදී ඇති වූ ගින්න නැවැත්වීමට යූනියන් භට පිරිස් සමත් වූ නමුත් නගරයේ ගොඩනැගිලිවලින් 25% ක් පමණ විනාශ විය. අවසානයේදී ඇති වූ ගින්න නැවැත්වීමට යූනියන් භට පිරිස් සමත් වූ නමුත් නගරයේ ගොඩනැගිලිවලින් 25% ක් පමණ විනාශ විය.",කොන්ෆෙඩරෙට් ඉවත් කිරීමෙන් පසු රිච්මන්ඩ් ගින්නෙන් විනාශ වූ ප්‍රතිශතය කුමක්ද?,25 යි,40
41,41,25 යි 25 යි,25 යි,25 යි,41
42,42,25 යි 25 යි,25 යි,25 යි,42
43,43,25 යි 25 යි...,නූන්ස් දැඩි ලෙස දැන සිටියේ කුමක් ගැනද?,වැටුප් හා විනය,43
44,44,"ඊයම් කුඩා ප්‍රමාණයක් එකතු කිරීම හා සමාන මිශ්‍ර ලෝහ තහඩු වලට සීතල කරකැවිය හැක. 96% සින්ක් සහ 4% ඇලුමිනියම් මිශ්‍ර ලෝහයක් භාවිතා කරනුයේ අඩු නිෂ්පාදන ධාවන යෙදුම් සඳහා මුද්දර ඩයි සෑදීම සඳහා ය. සින්ක් ෂීට් ලෝහ ලෙස භාවිතා කරන මුහුණත, වහලවල් හෝ වෙනත් යෙදුම් තැනීමේදී සහ ගැඹුරු ඇඳීම, රෝල් සෑදීම හෝ නැමීම වැනි ක්‍රම සඳහා ටයිටේනියම් සහ තඹ සහිත සින්ක් මිශ්‍ර ලෝහ භාවිතා කරනු ලැබේ. මෙම වර්ගයේ නිෂ්පාදන ක්‍රියාවලීන් සඳහා වැඩ නොකරන සින්ක් ඉතා අස්ථාවර වේ. මෙම වර්ගයේ නිෂ්පාදන ක්‍රියාවලීන් සඳහා වැඩ නොකරන සින්ක් ඉතා අස්ථාවර වේ.",ඉදිකිරීම් යෙදීම්වල වැඩ නොකරන සින්ක් භාවිතා නොකරන්නේ ඇයි?,ඉතා අස්ථාවරයි,44
45,45,"ප්‍රධාන ධාරාවේ ඒසී වසර ගණනාවක් පුරා සමාන ආකාරයකින් පරිණාමය වී ඇත; සාම්ප්‍රදායික ඒසී කලාකරුවන් වන බාබ්‍රා ස්ට්‍රයිසැන්ඩ්, වඩු කාර්මිකයන්, ඩයෝන් වෝර්වික්, බැරී මැනිලෝ, ජෝන් ඩෙන්වර් සහ ඔලිවියා නිව්ටන්-ජෝන් 1980 දශකය පුරා පැළඳ සිටි ප්‍රධාන ප්‍රධාන ගීත 40 ලබා ගැනීම දුෂ්කර වූ අතර එම්ටීවී හි බලපෑම හේතුවෙන් කලාකරුවන් සමකාලීන හිට් රේඩියෝ ආකෘතියේ ප්‍රධාන කොටස් වන රිචඩ් මාක්ස්, මයිකල් ජැක්සන්, බොනී ටයිලර්, ජෝර්ජ් මයිකල්, ෆිල් කොලින්ස් සහ ලෝරා බ්‍රැනිගන් වැඩි සංඛ්‍යාතයකින් AC ප්‍රස්ථාර වෙත ගමන් කිරීමට පටන් ගත්හ. ඕල් මියුසික් විසින් කොලින්ස් විස්තර කර ඇත්තේ ""80 දශකයේ හා ඉන් ඔබ්බෙහි වඩාත් සාර්ථක පොප් සහ වැඩිහිටි සමකාලීන ගායකයෙකු"" ලෙස ය. කෙසේ වෙතත්, එම්ටීවී සහ ඒසී ගුවන්විදුලි සංයෝජනය සමඟ, වැඩිහිටි සමකාලීනය ප්‍රභේදයක් ලෙස අර්ථ දැක්වීමට අසීරු වූ අතර, අතීතයේ ස්ථාපිත මෘදු-රොක් කලාකරුවන් තවමත් පොප් පහරවල් සටහන් කර ඇති අතර එකල නවක කලාකරුවන්ගෙන් ප්‍රධාන ධාරාවේ ගුවන් විදුලි ගාස්තු සමඟ ගුවන් වාදනය ද ලබා ගත්හ. කෙසේ වෙතත්, එම්ටීවී සහ ඒසී ගුවන්විදුලි සංයෝජනය සමඟ, වැඩිහිටි සමකාලීනය ප්‍රභේදයක් ලෙස අර්ථ දැක්වීමට අසීරු වූ අතර, අතීතයේ ස්ථාපිත මෘදු-රොක් කලාකරුවන් තවමත් පොප් පහරවල් සටහන් කර ඇති අතර එකල නවක කලාකරුවන්ගෙන් ප්‍රධාන ධාරාවේ ගුවන් විදුලි ගාස්තු සමඟ ගුවන් වාදනය ද ලබා ගත්හ.","ඇල්මූසික් ""80 දශකයේ හා ඉන් ඔබ්බෙහි වඩාත්ම සාර්ථක පොප් සහ වැඩිහිටි සමකාලීන ගායකයෙකු"" ලෙස හැඳින්වූයේ කවුද?",ෆිල් කොලින්ස්,45
46,46,"එක්සත් ජනපදයේ සෙසු ප්‍රදේශවලට සාපේක්ෂව ඇලස්කාවට මාර්ග සම්බන්ධතා කිහිපයක් ඇත. මධ්‍යම මාර්ග මධ්‍යස්ථාන හා කැනඩාව හරහා ප්‍රාන්තයෙන් පිටතට යන ප්‍රධාන මාර්ගය වන ඇලස්කාවේ අධිවේගී මාර්ගය සම්බන්ධ කරමින් ප්‍රාන්තයේ මාර්ග පද්ධතිය ප්‍රාන්තයේ සාපේක්ෂව කුඩා ප්‍රදේශයක් ආවරණය කරයි. ප්‍රාන්ත අගනුවර වන ජුනූවට මාර්ගයෙන් ප්‍රවේශ විය නොහැකි අතර, කාර් තොටුපළක් පමණක් වන අතර එය මාර්ග පද්ධතියේ අගනුවර නගරයකට ගෙනයාම හෝ හේන්ස් වෙතින් මාර්ග සම්බන්ධතාවයක් ගොඩ නැගීම පිළිබඳව දශක ගණනාවක් තිස්සේ විවාදයට තුඩු දී තිබේ. ඇලස්කාවේ බටහිර කොටසේ ඇලස්කාවේ සෙසු ප්‍රදේශ සමඟ ප්‍රජාවන් සම්බන්ධ කරන මාර්ග පද්ධතියක් නොමැත. ඇලස්කාවේ බටහිර කොටසේ ඇලස්කාවේ සෙසු ප්‍රදේශ සමඟ ප්‍රජාවන් සම්බන්ධ කරන මාර්ග පද්ධතියක් නොමැත.",ඇලස්කාවේ අගනුවර වෙනත් නගරයකට ගෙනයාම පිළිබඳව විවාදයක් පවතින්නේ ඇයි?,"ජුනූ, මාර්ගයෙන් ප්‍රවේශ විය නොහැක",46
47,47,"ජුනූ, මාර්ගයෙන් ප්‍රවේශ විය නොහැක... කිසිවක් පැවසීමට බලධාරීන් ""කඩිමුඩියේ"" යන බවට චෝදනා කළ නමුත් 1 වන පේළිය ""නඩත්තු කටයුතු සිදු නොකිරීම"" සමඟ නිරන්තරයෙන් පිරිහෙමින් පවතින බව පිළිගනී.",වැලෙන්සියා මෙට්රෝ පීලි පැනීමෙන් කී දෙනෙක් මිය ගියාද?,43 යි,47
48,48,43 යි... ඔහු 1974 සිට නිර්මාපකයෙකු වන ජෝන් විලියම්ස් සමඟ සම්බන්ධ වී ඇති අතර ඔහු ස්පීල්බර්ග්ගේ චිත්‍රපට පහක් ඉතිරි කර සියල්ලටම සංගීතය සපයයි.,ජුරාසික් පාක් එළියට ආවේ කවදාද?,1993,48
49,49,"1993 12 වන ශතවර්ෂය තුළ සමෘද්ධිය වැඩිවීම නිසා ලෞකික කලාව වැඩි වශයෙන් බිහි විය. සූදු කෑලි, පනා සහ කුඩා ආගමික චරිත වැනි කැටයම් කළ ඇත්දළ වස්තූන් බොහෝමයක් නොනැසී පවතී.","ඩුචියෝ සමඟ, මෙම කාල පරිච්ඡේදයේ කැපී පෙනෙන නවෝත්පාදකයෙකු වූ ඉතාලි කලාකරුවා කවුද?",සිමාබු,49
50,50,"සිමාබු ඊශ්‍රායලය සහ හිස්බුල්ලා අතර ගැටුම හේතුවෙන් 2006 ජූලි මාසයේදී දිවයින ලෙබනනයෙන් පලා යන මිනිසුන්ගේ තෝතැන්නක් විය (""ජූලි යුද්ධය"" ලෙසද හැඳින්වේ).",2004 දී අන්නන් සැලැස්මට එරෙහිව ග්‍රීක සයිප්‍රස් වැසියන් කී දෙනෙක් ඡන්දය ප්‍රකාශ කළාද?,74%,50
51,51,74% එය නව ලොව අඛණ්ඩව ජනාවාස වූ පැරණිතම ඉංග්‍රීසි නගරයයි.,ශාන්ත ජෝර්ජ් ගෞරවය හිමි වන්නේ කුමක් ද?,නව ලොව පැරණිතම අඛණ්ඩව ජනාවාස වූ ඉංග්‍රීසි නගරය.,51
52,52,"මුල් ලතින් වචනය වන “යුනිවර්සිටාස්” පොදුවේ “එක් ශරීරයක්, සමාජයක්, සමාගමක්, ප්‍රජාවක්, ගිල්ඩ්, සංස්ථාවක් යනාදිය හා සම්බන්ධ පුද්ගලයින් ගණනාවක්” යන්නයි. නාගරික නගර ජීවිතය හා මධ්‍යකාලීන සංසදයන් බිහිවන අවස්ථාවේ දී, විශේෂිත “සාමූහික නෛතික අයිතිවාසිකම් ඇති සිසුන්ගේ සහ ගුරුවරුන්ගේ සංගම්, සාමාන්‍යයෙන් කුමාරවරුන්, නාහිමිවරුන් හෝ ඔවුන් සිටි නගර විසින් නිකුත් කරන ලද ප්‍ර ters ප්ති මගින් සහතික කරනු ලැබේ”. සාමාන්‍ය පදය. අනෙකුත් සංසදවල මෙන්, ඔවුන් ස්වයං-නියාමනය කරන ලද අතර ඔවුන්ගේ සාමාජිකයන්ගේ සුදුසුකම් තීරණය කළහ. අනෙකුත් සංසදවල මෙන්, ඔවුන් ස්වයං-නියාමනය කරන ලද අතර ඔවුන්ගේ සාමාජිකයන්ගේ සුදුසුකම් තීරණය කළහ.",යුනිවර්සිටාස් පැමිණෙන්නේ කුමන භාෂාවෙන්ද?,ලතින්,52
53,53,"ක්‍රි.පූ 480 දී මිලියන 50 ක ජනතාවක් අචෙමනිඩ් අධිරාජ්‍යයේ ජීවත් වූ බවට ගණන් බලා තිබේ. අධිරාජ්‍යය උච්චතම අවස්ථාවේ දී ලෝක ජනගහනයෙන් 44% කට වඩා පාලනය කළ අතර එය ඉතිහාසයේ ඕනෑම අධිරාජ්‍යයක් සඳහා වූ ඉහළම අගයයි. ග්‍රීක ඉතිහාසයේ, බබිලෝනියේ යුදෙව් වහලුන් ඇතුළු වහලුන්ගේ විමුක්තිය, මාර්ග හා තැපැල් පද්ධති වැනි යටිතල පහසුකම් ගොඩනැගීම සහ නිල භාෂාවක් භාවිතා කිරීම සඳහා ග්‍රීක නගර රාජ්‍යයන්ගේ විරුද්ධවාදියා ලෙස අචෙමනිඩ් අධිරාජ්‍යය සැලකේ. , එහි භූමි ප්‍රදේශය පුරා. අධිරාජ්‍යයා යටතේ අධිරාජ්‍යයා යටතේ කේන්ද්‍රීය, නිලධාරිවාදී පරිපාලනයක්, විශාල වෘත්තීය හමුදාවක් සහ සිවිල් සේවා පැවතුණි. තවද, පුරාණ ලෝකයේ පුදුම හතෙන් එකක් වන හැලිකාර්නාසස්හි සොහොන් ගෙය ක්‍රි.පූ. 353 ත් 350 ත් අතර අධිරාජ්‍යයේ ඉදිකරන ලද්දකි. තවද, පුරාණ ලෝකයේ පුදුම හතෙන් එකක් වන හැලිකාර්නාසස්හි සොහොන් ගෙය ක්‍රි.පූ. 353 ත් 350 ත් අතර අධිරාජ්‍යයේ ඉදිකරන ලද්දකි.",ක්‍රි.පූ 480 දී අචෙමනිඩ් අධිරාජ්‍යයේ කී දෙනෙක් ජීවත් වූවාද?,මිලියන 50 ක ජනතාවක්,53
54,54,"මිලියන 50 ක ජනතාවක් අද පැරීසියේ කිලෝමීටර් 2,400 (සැතපුම් 1,491) කට වඩා වැඩි භූගත මාර්ගයක් පැරිසියේ දියර අපද්‍රව්‍ය ඉවත් කිරීම සඳහා කැප කර ඇත.",ඉයුජින් බෙල්ග්‍රෑන්ඩ් යටතේ සිටියේ කවුද?,නැපෝලියන් III,54
55,55,නැපෝලියන් III එතැන් සිට මියගිය ඔහුගේ බිරිඳ ලෝරි ෆෝටියර්ට මෙම නඩුවේ සාක්ෂිය වෙනුවෙන් නඩු පැවරීමෙන් නිදහස් විය.,ඔක්ලහෝමා නගර බෝම්බ ප්‍රහාරයෙන් කී දෙනෙක් මිය ගියාද?,168,55
56,56,"2014 දී, FAA විසින් ගුවන් ගමන් පාලක අපේක්ෂකයින් සඳහා දීර් approach කාලීන ප්‍රවේශයක් වෙනස් කළ අතර එය අත්දැකීම් නොසලකා ඕනෑම කෙනෙකුට විවෘත වන පෞරුෂත්ව පරීක්ෂණයකට පක්ෂව ගුවන් ගමන් පාසල්වල පුහුණුව හා පළපුරුද්ද මත පදනම් වූ මනාපයන් ඉවත් කළේය. ගුවන් ගමන් රථවාහන පාලක වාර්ගික විවිධත්වය ඉහළ නැංවීම සඳහා මෙම පියවර ගෙන තිබේ. වෙනස් වීමට පෙර, සහභාගී වන විද්‍යාලවල සහ විශ්ව විද්‍යාලවල පා work මාලා සම්පූර්ණ කළ අපේක්ෂකයින් සලකා බැලීම සඳහා ""වේගයෙන් ලුහුබැඳිය"" හැකිය. ඒජන්සිය එම වැඩසටහන ඉවත් කර ඒ වෙනුවට කිසිදු අත්දැකීමක් හෝ විශ්ව විද්‍යාල උපාධියක් අවශ්‍ය නොවී විවෘත පද්ධතියකට සාමාන්‍ය ජනතාව වෙත මාරු විය. ඒ වෙනුවට, බොහෝ අයදුම්කරුවන්ට බාධා ඇති වූ ""චරිතාපදාන ප්‍රශ්නාවලියක්"" අයදුම්කරුවන්ට ගත හැකිය. ඒ වෙනුවට, බොහෝ අයදුම්කරුවන්ට බාධා ඇති වූ ""චරිතාපදාන ප්‍රශ්නාවලියක්"" අයදුම්කරුවන්ට ගත හැකිය.",ඔවුන්ගෙන් බොහෝ දෙනෙක් අවුල් සහගත බව සොයා ගත් අයදුම්කරුවන් දැන් ගත්තේ කුමක්ද?,චරිතාපදාන ප්‍රශ්නාවලිය,56
57,57,"සමහර විචාරකයින් විශ්වාස කරන්නේ පැහැදිලි-පෙළ සංස්කරණයක් මඟින් සංස්කරණය කරන ලද පා text යට වැඩි ප්‍රමුඛතාවයක් ලබා දෙන බවත්, පෙළ විචල්‍යයන් භාවිතා කිරීමට අපහසු උපග්‍රන්ථ වෙත යොමු කරන බවත්, ස්ථාපිත පා text ය ලැබීමට සුදුසු ප්‍රමාණයට වඩා වැඩි නිශ්චිතභාවයක් යෝජනා කරන බවත්ය. ෂිලිංස්බර්ග් සටහන් කර ඇති පරිදි, “ඉංග්‍රීසි විශාරද සංස්කරණ පෙළ පිටුවේ පාමුල සටහන් භාවිතා කිරීමට නැඹුරු වී ඇති අතර, එය“ ස්ථාපිත ”පා about ය පිළිබඳ වඩා නිහතමානිකමක් සහ නිහ ly ව ඇඟවුම් කරමින් අවම වශයෙන් පෙළ විකල්ප ක්‍රම කිහිපයක් කෙරෙහි වැඩි අවධානයක් යොමු කරයි. "". ෂිලිංස්බර්ග් සටහන් කර ඇති පරිදි, “ඉංග්‍රීසි විශාරද සංස්කරණ පෙළ පිටුවේ පාමුල සටහන් භාවිතා කිරීමට නැඹුරු වී ඇති අතර, එය“ ස්ථාපිත ”පා about ය පිළිබඳ වඩා නිහතමානිකමක් සහ නිහ ly ව ඇඟවුම් කරමින් අවම වශයෙන් පෙළ විකල්ප ක්‍රම කිහිපයක් කෙරෙහි වැඩි අවධානයක් යොමු කරයි. "".",පැහැදිලි පා version සංස්කරණයක ඇති තොරතුරු වලංගු භාවය පා er කයාට සහතික කළ හැකිද?,ස්ථාපිත පා text ය ලැබීමට වඩා වැඩි නිශ්චිතභාවයක් පිළිබඳ හැඟීමක් යෝජනා කරයි,57
58,58,ඉතාලියේ භාෂාවන් මූලික වශයෙන් ලතින් භාෂාව පදනම් කරගත් රොමැන්ටික භාෂාවන් වන අතර වැඩිපුරම කතා කරන භාෂාවන් ඉතාලෝ-ඩල්මැටියානු භාෂා පවුල තුළට අයත් වේ. මෙම පුළුල් කාණ්ඩයට ඇතුළත් වන්නේ: මෙම පුළුල් කාණ්ඩයට ඇතුළත් වන්නේ:,ඉතාලියේ බොහෝ භාෂාවන් ව්‍යුත්පන්න කර ඇත්තේ කුමන භාෂාවෙන්ද?,ලතින්,58
59,59,"ලතින් පෞද්ගලික රක්ෂණ සමාගම්වලින් සෞඛ්‍ය රක්ෂණයක් මිලදී ගැනීමට ස්විට්සර්ලන්ත පුරවැසියන්ට විශ්වීය වශයෙන් අවශ්‍ය වන අතර එමඟින් සෑම අයදුම්කරුවෙකුම පිළිගත යුතුය. පද්ධතියේ පිරිවැය ඉහළම අගයක් ගන්නා අතර එය සෞඛ්‍ය ප්‍රති come ල අනුව අනෙකුත් යුරෝපීය රටවල් සමඟ සැසඳේ. පුරවැසියන් වන රෝගීන් පොදුවේ ඒ පිළිබඳව සෑහීමකට පත්වන බව වාර්තා වී ඇත. 2012 දී උපතේදී ආයු අපේක්ෂාව පිරිමින් සඳහා අවුරුදු 80.4 ක් සහ කාන්තාවන් සඳහා අවුරුදු 84.7 ක් විය - එය ලෝකයේ ඉහළම අගයයි. කෙසේ වෙතත්, සෞඛ්‍යය සඳහා වන වියදම් විශේෂයෙන් දළ දේශීය නිෂ්පාදිතයෙන් (2010) 11.4% ක් වන අතර, ජර්මනිය හා ප්‍රංශය (11.6%) හා අනෙකුත් යුරෝපීය රටවලට සමානය. විශේෂයෙන් ඇමරිකා එක්සත් ජනපදයේ (17.6%) වියදම්වලට වඩා අඩුය. 1990 සිට, සපයනු ලබන සේවාවන්හි ඉහළ පිරිවැය පිළිබිඹු කරමින් ස්ථාවර වැඩිවීමක් නිරීක්ෂණය කළ හැකිය. වයස්ගත ජනගහනයක් සහ නව සෞඛ්‍ය තාක්ෂණයන් සමඟ සෞඛ්‍ය වියදම් අඛණ්ඩව ඉහළ යනු ඇත.",නව අධි තාක්‍ෂණික සෞඛ්‍ය තාක්ෂණයන් පරිවර්තනය කරන්නේ කුමක් ද?,නව අධි තාක්‍ෂණික සෞඛ්‍ය තාක්ෂණයන් පරිවර්තනය කරන්නේ කුමක් ද?,59
60,60,"එක් අධ්‍යයනයකින් හෙළි වූයේ චෙක් සහ ස්ලොවැක් ශබ්දකෝෂ සියයට 80 කින් වෙනස් වූ නමුත් මෙම ඉහළ ප්‍රතිශතය මූලික වශයෙන් වෙනස් වූ විකලාංග හා රූප විද්‍යාත්මක සැකැස්මේ සුළු නොගැලපීම් වලින් පැන නගින බවයි; ස්ලෝවැක් රූප විද්‍යාව වඩාත් විධිමත් ය (නාමිකයේ සිට ස්ථානීය නඩුව දක්වා වෙනස් වන විට, ප්‍රහා චෙක් භාෂාවෙන් ප්‍රෙස් සහ ස්ලෝවැක්හි ප්‍රහේ බවට පත්වේ). ශබ්දකෝෂ දෙක සාමාන්‍යයෙන් සමාන යැයි සැලකේ, වාචික වාග් මාලාවේ සහ සමහර විද්‍යාත්මක පාරිභාෂිතයේ බොහෝ වෙනස්කම් ඇත. ස්ලොවැක් ජාතිකයාට චෙක් භාෂාවට වඩා තරමක් ණයට ගත් වචන තිබේ. ස්ලොවැක් ජාතිකයාට චෙක් භාෂාවට වඩා තරමක් ණයට ගත් වචන තිබේ.",ස්ලෝවැක් රූප විද්‍යාව චෙක් භාෂාවට වඩා නිත්‍ය වන්නේ කවදාද?,නාමිකයේ සිට ස්ථානීය නඩුව දක්වා වෙනස් වන විට,60
61,61,"නාමිකයේ සිට ස්ථානීය නඩුව දක්වා වෙනස් වන විට අයර්ලන්තයේ නිදහස් යුද්ධයෙන් පසුව සහ පසුව ඇති වූ ඇන්ග්ලෝ-අයිරිෂ් ගිවිසුමෙන් (1919-1922) අයර්ලන්තයෙන් වැඩි කොටසක් එක්සත් රාජධානියෙන් වෙන් වූ අතර, උතුරු අයර්ලන්තය පිහිටුවන ලද ප්‍රාන්ත හය එක්සත් රාජධානියේ ස්වාධීන කලාපයක් ලෙස ඉතිරිව තිබේ.",මහා බ්‍රිතාන්‍ය රාජධානිය ආරම්භ කරන ලද්දේ කුමන වර්ෂයේදීද?,1707,61
62,62,"1707 11 වන ශතවර්ෂය වන විට, පටාරිනි, ඩල්සීනියානුවන්, වොල්ඩෙන්සියානුවන් සහ කැතරස් වැනි සංවිධානාත්මක කණ්ඩායම් උතුරු ඉතාලියේ, දකුණු ප්‍රංශයේ සහ ෆ්ලැන්ඩර්ස්හි නගර සහ නගරවල පෙනී සිටීමට පටන් ගත්හ.",11 වන සියවසට පෙර පල්ලිය විසින් මිථ්‍යාදෘෂ්ටික යැයි සලකනු ලබන කණ්ඩායම් මොනවාද?,"ඒරියානුවාදය, පෙලජියානුවාදය, ඩොනටිස්වාදය, මාෂියන්වාදය සහ මොන්ටානිස්වාදය",62
63,63,"ඉතියෝපියාව සහ ක්විං රාජවංශය වැනි සමහර දුර්ලභ අවස්ථාවන්හිදී, යුරෝපීය ජනපදකරණයේ බලපෑම අවම කිරීම සඳහා ගිවිසුම් භාවිතා කිරීමට පළාත් පාලන ආයතනවලට හැකි විය. යුරෝපීය රාජ්‍යතාන්ත්‍රික සිරිත් විරිත් වල සංකීර්ණතා ඉගෙන ගැනීමත්, ගිවිසුමක් ඉක්මවා යාමෙන් හෝ එකිනෙකාට එරෙහිව විවිධ බලතල සෙල්ලම් කිරීමෙන් වළක්වා ගැනීම සඳහා ගිවිසුම් භාවිතා කිරීමත් මෙයට ඇතුළත් විය. යුරෝපීය රාජ්‍යතාන්ත්‍රික සිරිත් විරිත් වල සංකීර්ණතා ඉගෙන ගැනීමත්, ගිවිසුමක් ඉක්මවා යාමෙන් හෝ එකිනෙකාට එරෙහිව විවිධ බලතල සෙල්ලම් කිරීමෙන් වළක්වා ගැනීම සඳහා ගිවිසුම් භාවිතා කිරීමත් මෙයට ඇතුළත් විය.",ඉතියෝපියාව සහ ක්විං රාජවංශය යන රටවල් දෙකම යුරෝපීය රාජ්‍යතාන්ත්‍රික සිරිත් විරිත් ඉගෙන ගත්තේ ගිවිසුම් මගින් කුමක් අවම කර ගැනීමටද?,යුරෝපීය යටත් විජිතකරණයේ බලපෑම,63
64,64,"යුරෝපීය යටත් විජිතකරණයේ බලපෑම... ජෝයි ඩිවිෂන්, සියොක්සි සහ බන්ෂීස්, බෝහවුස් සහ කියුරේ වැනි සංගීත කණ්ඩායම් ගොතික් පාෂාණ ප්‍රභේදයේ වර්ධනයට තුඩු දෙන පශ්චාත්-පන්ක්හි අඳුරු, වඩාත් මෝඩ ශෛලියක් තුළ වාදනය කළහ.",පශ්චාත්-පන්ක් විසින් නිර්මාණය කරන ලද සංගීත ශෛලීන් මොනවාද?,"නව රැල්ල, නැටුම්-රොක්, නව පොප්, කාර්මික සංගීතය, සින්තපොප්, පශ්චාත්-දෘ c, නව-මනෝවිශ්ලේෂණ විකල්ප රොක් සහ ගෘහ සංගීතය",64
65,65,"බොහෝ දඩයම්කරුවන් සංචාරක හෝ අර්ධ නාමිකයන් වන අතර තාවකාලික ජනාවාසවල ජීවත් වෙති. ජංගම ප්‍රජාවන් සාමාන්‍යයෙන් නවාතැන් ඉදිකරන්නේ අනිත්‍ය ගොඩනැගිලි ද්‍රව්‍ය භාවිතා කරමිනි, නැතහොත් ඒවා ලබා ගත හැකි ස්වාභාවික පාෂාණ කූඩාරම් භාවිතා කළ හැකිය. ජංගම ප්‍රජාවන් සාමාන්‍යයෙන් නවාතැන් ඉදිකරන්නේ අනිත්‍ය ගොඩනැගිලි ද්‍රව්‍ය භාවිතා කරමිනි, නැතහොත් ඒවා ලබා ගත හැකි ස්වාභාවික පාෂාණ කූඩාරම් භාවිතා කළ හැකිය.",දඩයම්කරුවන්ගේ ජනාවාසවල ස්ථිරභාවය කුමක්ද?,තාවකාලික,65
