,Unnamed: 0,context_translated,question_translated,text_translated,original_index
413,413,"අල්මේදා ගැරට්, කැමිලෝ කැස්ටෙලෝ බ්‍රැන්කෝ, ඊනා ඩි ක්වීරෝස්, ප්‍රනාන්දු පෙසෝවා, සොෆියා ඩි මෙලෝ බ්‍රයිනර් ඇන්ඩ්‍රසන්, ඇන්ටෝනියෝ ලොබෝ ඇන්ටියුන්ස් සහ මිගෙල් ටෝර්ගා... පුද්ගල හෝ සාමූහික අවශ්‍යතා ආරක්ෂා කිරීම සඳහා කථා කිරීමට හා ලිවීමට, සංවිධානය කිරීමට සහ උද් campaign ෝෂනය කිරීමට, විරෝධතා දැක්වීමට සහ අකීකරු වීමට ඇති නිදහස: මේ සියල්ල ප්‍රකාශ කළ හැක්කේ මානවවාදී අර්ථයෙන් පමණි. ”",බොහෝ අවස්ථාවලදී ජාතිවාදයට හා හිංසනයට ඇති එකම විකල්පය කුමක්ද?,මානවවාදය,1413
414,414,චෙක් ජනරජයේ විද්‍යා ඇකඩමියේ චීන විද්‍යා ologist යෙකු හා ටිබෙට් විද්‍යා ologist යෙකු හා පෙරදිග අධ්‍යයන පිළිබඳ මහාචාර්යවරයෙකු වන ජොසෙෆ් කොල්මාස් ලියන්නේ ක්විං රාජවංශයේ දී ය. වර්ධනයන් සිදු වූයේ ටිබෙටය කාබනික කොටසක් ලෙස සැලකූ පදනම මත ය. චීනය ප්‍රායෝගිකව හා න්‍යායාත්මකව චීන මධ්‍යම රජයට යටත් වේ. එහෙත් ඔහු සඳහන් කරන්නේ මෙය චීන-ටිබෙට් සබඳතාවල පෙර පැවති යුගයන්හි විප්ලවීය වෙනසක් බවයි. එහෙත් ඔහු සඳහන් කරන්නේ මෙය චීන-ටිබෙට් සබඳතාවල පෙර පැවති යුගයන්හි විප්ලවීය වෙනසක් බවයි.,ටිබෙටය චීනයේ කාබනික කොටසක් ලෙස සැලකූ බව ජොසෙෆ් කොල්මායි කියා සිටින්නේ කුමන රාජවංශයේදීද?,ක්විං රාජවංශය,1414
415,415,"East ත පෙරදිග කුඩා නාවික ගැටුම් ද ඇති වූ අතර, කම්චැට්කා අර්ධද්වීපයේ පෙට්‍රොපව්ලොව්ස්ක් හි දී බ්‍රිතාන්‍ය සහ ප්‍රංශ මිත්‍ර හමුදා භට පිරිසක් පසුපස අද්මිරාල් ඩේවිඩ් ප්‍රයිස් යටතේ එච්එම්එස් පික් සහ කවුන්ටර්-අද්මිරාල් ඔගස්ටේ ෆෙබ්රියර් ඩෙස්පොයින්ට්ස් යටතේ ප්‍රංශ හමුදාවක් රියර් අද්මිරාල් යටතේ කුඩා රුසියානු හමුදාවක් වටලා ගත්හ. යෙව්ෆිමි පුටියාටින්. 1854 සැප්තැම්බරයේදී මිත්‍ර පාක්ෂික ගොඩබෑමේ බලකායට දැඩි හානි සිදු වූ අතර මිත්‍ර පාක්ෂිකයින් ඉවත් විය. 1855 මුල් භාගයේදී රුසියානුවන් හිම ආවරණයක් යටතේ පලා ගියේ මිත්‍ර හමුදා ශක්තිමත් කිරීම් කලාපයට පැමිණීමෙන් පසුවය. 1855 මුල් භාගයේදී රුසියානුවන් හිම ආවරණයක් යටතේ පලා ගියේ මිත්‍ර හමුදා ශක්තිමත් කිරීම් කලාපයට පැමිණීමෙන් පසුවය.",එච්එම්එස් පික් භාරව සිටියේ කවුද?,පසුපස අද්මිරාල් ඩේවිඩ් මිල,1415
416,416,1610 දී සී වෙන්චර් හි දිවි ගලවා ගත් තිදෙනා හැර සෙසු සියල්ල ජේම්ස්ටවුන් වෙත යාත්‍රා කළහ. ඔවුන් අතර ජෝන් රෝල්ෆ් ද වූ අතර ඔහුගේ බිරිඳ සහ දරුවා මිය ගොස් බර්මියුඩාවේ තැන්පත් කරන ලදී. පසුව ජේම්ස්ටවුන්හිදී ඔහු වෙරළබඩ වර්ජිනියාවේ ඇල්ගොන්කියන් කතා කරන ගෝත්‍ර 30 ක පමණ විශාල සම්මේලනයේ නායකයා වූ බලවත් පවතාන්ගේ දියණිය වන පොකහොන්ටාස් සමඟ විවාහ විය. 1612 දී ප්ලොව් නෞකාව පැමිණීමත් සමඟ ඉංග්‍රීසීන් හිතාමතාම බර්මියුඩාව පදිංචි කිරීමට පටන් ගත්හ. ශාන්ත ජෝර්ජ් එම වසරේම පදිංචි වූ අතර බර්මියුඩාවේ පළමු අගනුවර ලෙස නම් කරන ලදී. එය නව ලොව අඛණ්ඩව ජනාවාස වූ පැරණිතම ඉංග්‍රීසි නගරයයි. එය නව ලොව අඛණ්ඩව ජනාවාස වූ පැරණිතම ඉංග්‍රීසි නගරයයි.,ජේම්ස්ටවුන් වෙත යාත්‍රා කළ මුල් දිවි ගලවා ගත් අයගෙන් කවුද?,ජෝන් රෝල්ෆ්,1416
417,417,"ස්ටවුට් සහ පෝටර් යනු බැදපු මෝල්ට් හෝ රෝස්ට් බාර්ලි භාවිතයෙන් සාදන ලද අඳුරු බියර් වන අතර සාමාන්‍යයෙන් මන්දගාමී පැසවීම යීස්ට් සමඟ සාදනු ලැබේ. බෝල්ටික් පෝටර්, වියළි ස්ටවුට් සහ ඉම්පීරියල් ස්ටවුට් ඇතුළු වෙනස්කම් ගණනාවක් තිබේ. 1721 දී ලන්ඩනයේ වීදි සහ ගංගා වරායන් අතර ජනප්‍රිය තද දුඹුරු බියර් විස්තර කිරීම සඳහා පෝටර් යන නම මුලින්ම භාවිතා කරන ලදී. 1677 තරම් st ත කාලයකදී ස්ටවුට් යන වචනය භාවිතා කර තිබුණද මෙම බීර පසුව ස්ටවුට් ලෙසද හැදින්විය. ස්ටවුට් සහ පෝටර්ගේ ඉතිහාසය හා සංවර්ධනය එකිනෙකට බැඳී ඇත. ස්ටවුට් සහ පෝටර්ගේ ඉතිහාසය හා සංවර්ධනය එකිනෙකට බැඳී ඇත.",1721 දී පෝටර් බියර් ජනප්‍රිය වූයේ කුමන රටේද?,ලන්ඩන්,1417
418,418,"නිව් යෝර්ක් ටයිම්ස් හි නික් බිල්ටන්ගේ දැඩි විවේචන ද ඇතුළුව 2013 ඔක්තෝබර් 31 වන දින, FAA නිවේදනය කළේ ගුවන් ගමන් වල සෑම අදියරකදීම මගීන්ට අතේ ගෙන යා හැකි ඉලෙක්ට්‍රොනික උපකරණ භාවිතය පුළුල් කිරීමට ඉඩ දෙන බවයි. තවමත් තහනම් වේ. ක්‍රියාත්මක කිරීම ගුවන් සමාගම් අතර වෙනස් වේ. 2013 වසර අවසාන වන විට ගුවන් යානා මාදිලියේ, ගේට්ටුවේ සිට ගේට්ටුව දක්වා ආරක්ෂිතව භාවිතා කිරීමට තම ගුවන් යානා මගීන්ට ඉඩ සලසන බව බොහෝ ගුවන් යානා පෙන්වීමට FAA අපේක්ෂා කරයි. සත්‍ය ගුවන් ගත වන විට උපාංග රඳවා තබා ගත යුතුය. නැතහොත් ආසන පිටුපස සාක්කුවේ තැබිය යුතුය. ගොඩබෑම. ජංගම දුරකථන ගුවන් යානා ආකාරයෙන් හෝ ජංගම සේවා අක්‍රීය කර තිබිය යුතුය, සං signal ා බාර් නොපෙන්වා තිබිය යුතු අතර ෆෙඩරල් සන්නිවේදන කොමිෂන් සභා රෙගුලාසි නිසා හ voice සන්නිවේදනය සඳහා භාවිතා කළ නොහැක. ගුවන් යානයක් ගුවන් ගමන් අතරතුර Wi-Fi සේවාවක් සපයන්නේ නම්, මගීන් එය භාවිතා කළ හැකිය. රැහැන් රහිත යතුරුපුවරු වැනි කෙටි දුර බ්ලූටූත් උපාංග ද භාවිතා කළ හැකිය. රැහැන් රහිත යතුරුපුවරු වැනි කෙටි දුර බ්ලූටූත් උපාංග ද භාවිතා කළ හැකිය.",ජංගම දුරකථන ඇතුළත් කළ යුතු ආකාරය කුමක්ද?,ගුවන් යානා ප්‍රකාරය,1418
419,419,"ලැන්කෂයර් හි උපත ලද නිර්මාපකයින් අතර හියු වුඩ් (1932- පර්බෝල්ඩ්), ශ්‍රීමත් පීටර් මැක්ස්වෙල් ඩේවිස් (1934-, සැල්ෆර්ඩ්), ශ්‍රීමත් හැරිසන් බර්ට්විස්ට්ල් (1934-, ඇක්රිංටන්), ගෝර්ඩන් ක්‍රොස් (1937-, බුරි), ජෝන් මැකේබ් (1939- 2015, හියුටන්), රොජර් ස්මාලි (1943-2015, ස්වින්ටන්), නයිජල් ඔස්බෝන් (1948-, මැන්චෙස්ටර්), ස්ටීව් මාට්ලන්ඩ් (1954-2013, ලිවර්පූල්), සයිමන් හෝල්ට් (1958-, බෝල්ටන්) සහ පිලිප් කැෂියන් (1963-, මැන්චෙස්ටර් ). රාජකීය මැන්චෙස්ටර් සංගීත විද්‍යාලය 1893 දී ආරම්භ කරන ලද්දේ ලන්ඩන් සංගීත විද්‍යාලවලට උතුරු දෙසින් ය. එය උතුරු සංගීත විද්‍යාලය (1920 දී පිහිටුවන ලදි) සමඟ ඒකාබද්ධ වී 1972 දී රාජකීය උතුරු සංගීත විද්‍යාලය පිහිටුවීය. එය උතුරු සංගීත විද්‍යාලය (1920 දී පිහිටුවන ලදි) සමඟ ඒකාබද්ධ වී 1972 දී රාජකීය උතුරු සංගීත විද්‍යාලය පිහිටුවීය.",හියු වුඩ් උපත ලැබුවේ කුමන වර්ෂයේදීද?,1932,1419
420,420,"ලෝහයේ සුවිශේෂී ස්වාභාවික හරිත පැටිනාව ගෘහ නිර්මාණ ශිල්පීන් සහ නිර්මාණකරුවන් විසින් දිගු කලක් තිස්සේ ආශා කර ඇත. අවසාන පැටිනා යනු විශේෂයෙන් කල් පවතින තට්ටුවක් වන අතර එය වායුගෝලීය විඛාදනයට බෙහෙවින් ප්‍රතිරෝධී වන අතර එමඟින් යටින් පවතින ලෝහය තවදුරටත් කාලගුණයට එරෙහිව ආරක්ෂා කරයි. එය සල්ෆර් අඩංගු අම්ල වැසි වැනි පාරිසරික තත්ත්වයන් මත පදනම්ව විවිධ ප්‍රමාණයන්හි කාබනේට් සහ සල්ෆේට් සංයෝගවල මිශ්‍රණයක් විය හැකිය. වාස්තු විද්‍යාත්මක තඹ සහ එහි මිශ්‍ර ලෝහ විශේෂිත පෙනුමක්, හැඟීමක් සහ / හෝ වර්ණයක් ලබා ගැනීම සඳහා 'අවසන්' කළ හැකිය. නිමාවන්ට යාන්ත්‍රික මතුපිට ප්‍රතිකාර, රසායනික වර්ණක සහ ආලේපන ඇතුළත් වේ. නිමාවන්ට යාන්ත්‍රික මතුපිට ප්‍රතිකාර, රසායනික වර්ණක සහ ආලේපන ඇතුළත් වේ.",තඹට නිශ්චිත පෙනුමක් ලබා දීම සඳහා කුමක් කළ හැකිද?,අවසන්,1420
421,421,අවසන්... Adalbjarnardottir සහ Blondal (2009) විසින් කරන ලද අධ්‍යයනයකින් හෙළි වූයේ වයස අවුරුදු 14 දී තම දෙමාපියන් බලයලත් පුද්ගලයන් ලෙස හදුනා ගන්නා යෞවනයන් වයස අවුරුදු 22 වන විට ද්විතීයික අධ්‍යාපනය සම්පූර්ණ කිරීමට වැඩි ඉඩක් ඇති බවයි. එම දෙමව්පියන් බලාපොරොත්තු සුන්වීම වළක්වා ගැනීම සඳහා පාසැල් අධ්‍යාපනය සම්පූර්ණ කරන්න.,"නව යොවුන් දරුවන්, ඔවුන්ගේ දෙමව්පියන් සහ ද්විතීයික අධ්‍යාපනය සම්පූර්ණ කිරීම පිළිබඳව 2009 දී කරන ලද පර්යේෂණයක් කළ පර්යේෂකයන් කවුද?",Adalbjarnardottir සහ Blondal,1421
422,422,"කෙසේ වෙතත්, වයිට්හෙඩ් ආගම හුදකලාව ආරම්භයක් ලෙස දුටු අතර, ආගම පුද්ගලයාට වඩා පුළුල් ලෙස ව්‍යාප්ත වන බව ඔහු දුටුවේය. සබඳතා ප්‍රාථමික වන ඔහුගේ ක්‍රියාදාම පාරභෞතික විද්‍යාවට අනුකූලව, ආගම විසින් ""එහි සංරචක පුද්ගලයන්ගේ අන්තර් සම්බන්ධතාවයන්ගෙන් ව්‍යුත්පන්න වූ ප්‍රජාවක් වන වෛෂයික ලෝකයේ වටිනාකම"" සාක්ෂාත් කර ගැනීම අවශ්‍ය බව ඔහු ලිවීය. වෙනත් වචන වලින් කිවහොත්, විශ්වය යනු එක් එක් පුද්ගලයාගේ අනෙක් සියල්ලන්ටම සම්බන්ධ වීමෙන් සමස්තයක් බවට පත්වන ප්‍රජාවකි - අර්ථය සහ වටිනාකම පවතින්නේ පුද්ගලයාට පමණක් නොව විශ්ව ප්‍රජාවේ සන්දර්භය තුළ පමණි. වයිට්හෙඩ් තවදුරටත් ලියන්නේ, සෑම ආයතනයකටම “එහි පුද්ගලික හිමිකම් වෛෂයික විශ්වය සමඟ ඒකාබද්ධ වන තුරු එවැනි වටිනාකමක් සොයාගත නොහැකි බවයි. ආගම යනු ලෝක පක්ෂපාතීත්වයයි. ආත්මය එකවරම මෙම විශ්වීය හිමිකම් පෑමට යටත් වී එය තමාටම පවරා ගනී.” මේ ආකාරයට ආගමේ පුද්ගල හා විශ්වීය / සමාජීය අංශ අන්‍යෝන්‍ය වශයෙන් රඳා පවතී. මේ ආකාරයට ආගමේ පුද්ගල හා විශ්වීය / සමාජීය අංශ අන්‍යෝන්‍ය වශයෙන් රඳා පවතී.",වයිට්හෙඩ් ආයතනයකට අර්ථයක් හා වටිනාකමක් තිබිය යුතු යැයි විශ්වාස කළේ කුමක්ද?,අර්ථය සහ වටිනාකම පවතින්නේ පුද්ගලයාට පමණක් නොව විශ්ව ප්‍රජාවේ සන්දර්භය තුළ පමණි,1422
423,423,"නවීනතම පොදු මුතුන් මිත්තෙකු සහිත ජාන සහ ඒ අනුව හවුල් පරිණාමීය මුතුන් මිත්තෙකු සමජාතීය ලෙස හැඳින්වේ. මෙම ජාන එක්කෝ ජීවියෙකුගේ ජාන තුළ ජාන අනුපිටපත් කිරීමෙන් පෙනී යයි, එහිදී ඒවා සමාන්තර ජාන ලෙස හැඳින්වේ, නැතහොත් විකිරණශීලී සිදුවීමකින් පසු ජාන අපසරනය වීමේ ප්‍රති result ල වේ, එහිදී ඒවා විකලාංග ජාන ලෙස හැඳින්වේ: 7.6 සහ බොහෝ විට එකම හෝ අදාළ ජීවීන්ගේ සමාන කාර්යයන්. විකලාංග ජානවල ක්‍රියාකාරිත්වය පරමාදර්ශී ජානවලට වඩා බොහෝ සෙයින් සමාන යැයි බොහෝ විට උපකල්පනය කර ඇත. විකලාංග ජානවල ක්‍රියාකාරිත්වය පරමාදර්ශී ජානවලට වඩා බොහෝ සෙයින් සමාන යැයි බොහෝ විට උපකල්පනය කර ඇත.",සමජාතීයයන් පෙනී සිටීමට එක් හේතුවක් කුමක්ද?,ජීවියෙකුගේ ජාන තුළ ජාන අනුපිටපත් කිරීම,1423
424,424,"ජීවියෙකුගේ ජාන තුළ ජාන අනුපිටපත් කිරීම සෝඩා දෙහි වැනි වීදුරු වල, ක්වාර්ට්ස් වලට එකතු කරන ලද සංයෝග, ද්‍රවාංකය අඩු කිරීමට සහ වැඩ කිරීමේ හැකියාව වැඩි දියුණු කිරීමට භාවිතා කරයි.",අතීතයේ වඩාත්ම වීදුරු වර්ග මොනවාද?,සිලිකේට් වීදුරු,1424
425,425,සිලිකේට් වීදුරු... පොදු ගිවිසුම් ක්‍රමයක් සඳහා දෙරට එකිනෙකාට තම භාෂා ප්‍රතිපත්තිය එකිනෙකාට ලබා දිය යුතුය යන මූලධර්මය මෙම ගිවිසුමේ දක්වා ඇත.,බෙල්ජියමේ සහ නෙදර්ලන්තයේ උපභාෂා එකට ගෙන ආ ගිවිසුමේ නම කුමක්ද?,භාෂා සංගම් ගිවිසුම,1425
426,426,"කත්මණ්ඩු නගරය නම් කර ඇත්තේ ඩර්බාර් චතුරශ්‍රයේ පිහිටි කස්තමණ්ඩප් කෝවිලෙනි. සංස්කෘත භාෂාවෙන් කස්තා (काष्ठ) යන්නෙහි අර්ථය “ලී” සහ මැන්ඩප් (/ मण्डप) යන්නෙහි අර්ථය “ආවරණය වූ නවාතැන්” යන්නයි. නෙවාර් භාෂාවෙන් මරු සටාල් ලෙසද හැඳින්වෙන මෙම විහාරස්ථානය 1596 දී ලක්ෂ්මි නර්සිං මල්ලා රජු විසින් ඉදිකරන ලද්දකි. දෙමහල් ව්‍යුහය මුළුමනින්ම ලී වලින් සාදා ඇති අතර යකඩ නියපොතු හෝ ආධාරක භාවිතා කර නොමැත. පුරාවෘත්තයට අනුව, පාගොඩ සෑදීම සඳහා භාවිතා කරන සියලුම දැව තනි ගසකින් ලබා ගන්නා ලදී. 2015 අප්‍රේල් 25 වන දින ඇති වූ විශාල භූමිකම්පාවෙන් මෙම ව්‍යුහය කඩා වැටුණි. 2015 අප්‍රේල් 25 වන දින ඇති වූ විශාල භූමිකම්පාවෙන් මෙම ව්‍යුහය කඩා වැටුණි.",නවාර් කථිකයන් කස්තමණ්ඩප් පන්සල ලෙස හඳුන්වන්නේ කුමක්ද?,මරු සටාල්,1426
427,427,"බෝල්ටික් බලඇණිය (බෝල්ට්බැට්), බෝල්ටික් නාවික බල ad ණය (බෝල්ට්‍රොන්), බෝල්ටික් ගුවන් නිරීක්ෂණ ජාලය (බෝල්ට්නෙට්) සහ බෝල්ටික් ආරක්ෂක විද්‍යාලය වැනි ඒකාබද්ධ හමුදා අධ්‍යාපන ආයතන ඇතුළු ත්‍රෛපාර්ශ්වික බෝල්ටික් ආරක්ෂක සහයෝගීතා වැඩසටහන් කිහිපයකදී එස්තෝනියාව ලැට්වියාව සහ ලිතුවේනියාව සමඟ සහයෝගයෙන් කටයුතු කරයි. ටාටූ වල. අනාගත සහයෝගීතාවයට පුහුණු අරමුණු සඳහා ජාතික යටිතල පහසුකම් බෙදා ගැනීම සහ පුහුණු ප්‍රදේශ විශේෂීකරණය කිරීම (බෝල්ට්‍රයින්) සහ නේටෝ වේගවත් ප්‍රතිචාර බලකායේ භාවිතය සඳහා බලඇණි ප්‍රමාණයේ සාමූහිකයන් සාමූහිකව ගොඩනැගීම ඇතුළත් වේ. 2011 ජනවාරියේදී බෝල්ටික් රාජ්‍යයන්ට නෝර්ඩික් රටවල ආරක්ෂක රාමුව වන නෝර්ඩෙෆ්කෝ සමඟ සම්බන්ධ වීමට ආරාධනා කරන ලදී. 2011 ජනවාරියේදී බෝල්ටික් රාජ්‍යයන්ට නෝර්ඩික් රටවල ආරක්ෂක රාමුව වන නෝර්ඩෙෆ්කෝ සමඟ සම්බන්ධ වීමට ආරාධනා කරන ලදී.",ත්‍රෛපාර්ශ්වික ආරක්ෂක උපාය මාර්ග සඳහා එස්තෝනියාවට සහාය වන රටවල් මොනවාද?,ලැට්වියාව සහ ලිතුවේනියාව,1427
428,428,"සයිප්‍රසයේ ජනප්‍රිය සංගීතය සාමාන්‍යයෙන් ග්‍රීක ලාකා දර්ශනයට බලපෑම් කරයි; මෙම ප්‍රභේදයට ක්‍රීඩා කරන කලාකරුවන්ට ජාත්‍යන්තර ප්ලැටිනම් තරුවක් වන ඇනා විසි, එව්රිඩිකි සහ සර්බෙල් ඇතුළත් වේ. හිප් හොප්, ආර් ඇන්ඩ් බී සහ රෙගේ සඳහා සයිප්‍රස් රැප් සහ අයියා නාපා හි නාගරික සංගීත දර්ශනය ඉස්මතු වී තිබේ. සයිප්‍රස් රොක් සංගීතය සහ එන්ටෙක්නෝ රොක් බොහෝ විට මයිකල් හැට්සිගියානිස් සහ ඇල්කිනූස් අයොනිඩිස් වැනි කලාකරුවන් සමඟ සම්බන්ධ වේ. සයිප්‍රසයේ ලෝහයට කුඩා අනුගාමිකයන් සිටින අතර හර් - මගෙදොන් (එළි .16: 16), බ්ලින්ඩ්, වින්ටර්ස් වර්ජ් සහ ක්වඩ්‍රාෆොනික් වැනි සංගීත කණ්ඩායම් නියෝජනය කරයි. සයිප්‍රසයේ ලෝහයට කුඩා අනුගාමිකයන් සිටින අතර හර් - මගෙදොන් (එළි .16: 16), බ්ලින්ඩ්, වින්ටර්ස් වර්ජ් සහ ක්වඩ්‍රාෆොනික් වැනි සංගීත කණ්ඩායම් නියෝජනය කරයි.",සමහර ප්‍රසිද්ධ ලෝහ සයිප්‍රස් පටි මොනවාද?,"හර් - මගෙදොන් (එළි .16: 16), බ්ලින්ඩ්, වින්ටර්ස් වර්ජ් සහ චතුරස්රාකාර",1428
429,429,"අටවන වාරයේදී ලතින් ග්‍රැමී සම්මානලාභී ගායක ගායිකාවක් සහ වාර්තා නිෂ්පාදක කාරා ඩියොගාර්ඩි සිව්වන විනිසුරුවරයා ලෙස එකතු කරන ලදී. ඇය වාර දෙකක් සඳහා රැඳී සිටි අතර දහවන වාරයට පෙර ප්‍රදර්ශනයෙන් ඉවත් වූවාය. ප්‍රදර්ශන නිෂ්පාදකයින් සමඟ එකඟතාවකට පැමිණීමට අපොහොසත් වීමෙන් පසු පෝලා අබ්දුල් නවවන වාරයට පෙර ප්‍රදර්ශනයෙන් ඉවත් විය. එමී සම්මානලාභී කතා සංදර්ශන සත්කාරක එලන් ඩීජෙනරෙස් එම වාරය සඳහා පෝලා අබ්දුල් වෙනුවට ආදේශ කළ නමුත් එක් වාරයකට පසුව ඉතිරි විය. 2010 ජනවාරි 11 වන දින සයිමන් කොවෙල් සිය එක්ස් ෆැක්ටර් හි ඇමරිකානු අනුවාදය ඇමරිකා එක්සත් ජනපදයට හඳුන්වා දීම සඳහා තමා ප්‍රසංගයෙන් ඉවත් වන බව නිවේදනය කළේය. ජෙනිෆර් ලෝපෙස් සහ ස්ටීවන් ටයිලර් දසවන වාරයේ විනිශ්චය මණ්ඩලයට සම්බන්ධ වූ නමුත් දෙදෙනාම ඉවත්ව ගියහ two තු දෙකක්. ඔවුන් වෙනුවට නව විනිසුරුවන් තිදෙනෙකු වන මාරියා කේරි, නිකී මිනාජ් සහ කීත් අර්බන් 12 වන කන්නයේ රැන්ඩි ජැක්සන් සමඟ එක් වූහ. කෙසේ වෙතත් කේරි සහ මිනාජ් යන දෙදෙනාම එක් කන්නයකින් පසු ඉවත්ව ගිය අතර රැන්ඩි ජැක්සන් ද වාර 12 කට පසුව ප්‍රදර්ශනයෙන් ඉවත් වන බව නිවේදනය කළේය. විනිසුරුවරයෙක් නමුත් උපදේශකයෙකු ලෙස නැවත පැමිණේ. 12 වන කන්නයේ සිට 13 වන වාරයට නැවත පැමිණි එකම විනිසුරුවරයා නාගරිකය. ඔහුට පෙර විනිසුරු ජෙනිෆර් ලෝපෙස් සහ හිටපු උපදේශක හැරී කොනික්, කනිෂ් .. ලෝපෙස්, නාගරික සහ කොනික්, කනිෂ් all යන මහත්වරුන් සහභාගී වූහ. . ඔහු සමඟ හිටපු විනිසුරු ජෙනිෆර් ලෝපෙස් සහ හිටපු උපදේශක හැරී කොනික්, කනිෂ් .. ලෝපෙස්, නාගරික සහ කොනික්, කනිෂ් all යන සියල්ලෝම ප්‍රදර්ශනයේ දහහතරවන සහ පහළොස්වන වාර සඳහා විනිශ්චයකරුවන් ලෙස ආපසු පැමිණියහ.",පෝලා අබ්දුල් වෙනුවට කුමන කතා සංදර්ශක සත්කාරක සමාගමද?,එලන් ඩීජෙනරස්,1429
430,430,"ගෞතමා දැන් අධිෂ් was ාන කරගෙන සිටියේ ඔහුගේ අධ්‍යාත්මික ගවේෂණය සම්පූර්ණ කිරීමට ය. වයස අවුරුදු 35 දී ඔහු ප්‍රසිද්ධියේ බෝධ ගයා නගරයේ බෝධි ගස නමින් හැඳින්වෙන ෆිකස් රිලිජෝසා ගසක් යට භාවනා කරමින් සිටියේය. බුද්ධත්වය ලබා ගැනීමට පෙර නැගී නොසිටින බවට ප්‍රති owed ා දුන්නේය. දින ගණනාවකට පසු, අවසානයේදී ඔහු තම මනසෙහි විලංගු විනාශ කර, එමඟින් දුක්විඳීමේ හා නැවත ඉපදීමේ චක්‍රයෙන් මිදී, පූර්ණ බුද්ධිමත් ජීවියෙකු ලෙස ඉස්මතු විය (Skt. Samyaksaṃbuddha). වැඩි කල් යන්නට මත්තෙන් ඔහු අනුගාමිකයන් කණ්ඩායමක් ආකර්ෂණය කර පැවිදි නියෝගයක් ස්ථාපිත කළේය. දැන්, බුදුන් වශයෙන්, ඔහු තම ජීවිත කාලය පුරාම ගත කළේ තමා සොයාගත් පිබිදීමේ මාවත ඉගැන්වීම, ඉන්දියානු උප මහද්වීපයේ ඊසානදිග ප්‍රදේශය පුරා සංචාරය කිරීම සහ වයස අවුරුදු 80 දී (ක්‍රි.පූ. 483) ඉන්දියාවේ කුෂිනගර්හිදී මිය යාමයි. අනුරාධපුර ශ්‍රී ලංකාවේ පමණක් ඇති මුල් අත්තික්කා ගසේ දකුණු ශාඛාව හැඳින්වෙන්නේ ජය ශ්‍රී මහා බෝධි යනුවෙනි. අනුරාධපුර ශ්‍රී ලංකාවේ පමණක් ඇති මුල් අත්තික්කා ගසේ දකුණු ශාඛාව හැඳින්වෙන්නේ ජය ශ්‍රී මහා බෝධි යනුවෙනි.",බුදුන් මිය යන විට ඔහුගේ වයස කීයද?,80 යි,1430
431,431,"සමහර න්‍යායන් යෝජනා කරන්නේ සියලුම පුද්ගලයින්ට විවිධාකාර ඉගෙනුම් ක්‍රමවලින් ප්‍රතිලාභ ලැබෙන අතර අනෙක් අය යෝජනා කරන්නේ පුද්ගලයන්ට වඩාත් කැමති ඉගෙනුම් ශෛලීන් තිබිය හැකි බවත් දෘශ්‍ය හෝ චාලක අත්දැකීම් තුළින් වඩාත් පහසුවෙන් ඉගෙන ගත හැකි බවත්ය. අවසාන න්‍යායේ ප්‍රති consequ ලයක් ලෙස learning ලදායී ඉගැන්වීම මඟින් ඉගෙනුම් ක්‍රම තුනම ආවරණය වන පරිදි විවිධ ඉගැන්වීම් ක්‍රම ඉදිරිපත් කළ යුතු අතර එමඟින් විවිධ සිසුන්ට effective ලදායී ආකාරයකින් ඉගෙනීමට සමාන අවස්ථා ලැබේ. ගයි ක්ලැක්ස්ටන් ප්‍රශ්න කර ඇත්තේ දෘශ්‍ය, ශ්‍රවණ හා චාලක (VAK) වැනි ඉගෙනුම් ශෛලීන් ප්‍රයෝජනවත් වන්නේ කෙසේද යන්නයි. මෑත කාලීන පර්යේෂණයන් තර්ක කර ඇත්තේ “ඉගෙනුම් ශෛලීන් තක්සේරු කිරීම සාමාන්‍ය අධ්‍යාපන භාවිතයට ඇතුළත් කිරීම සාධාරණීකරණය කිරීමට ප්‍රමාණවත් සාක්ෂි පදනමක් නොමැති” බවයි. මෑත කාලීන පර්යේෂණයන් තර්ක කර ඇත්තේ “ඉගෙනුම් ශෛලීන් තක්සේරු කිරීම සාමාන්‍ය අධ්‍යාපන භාවිතයට ඇතුළත් කිරීම සාධාරණීකරණය කිරීමට ප්‍රමාණවත් සාක්ෂි පදනමක් නොමැති” බවයි.",Effective ලදායී ඉගැන්වීම්වලට ඇතුළත් කළ යුත්තේ කුමක්ද?,ඉගෙනුම් ක්‍රම තුනම ආවරණය වන ඉගැන්වීමේ ක්‍රම,1431
