,Unnamed: 0,context_translated,question_translated,text_translated,original_index
219,219,"1840 ගණන් වන විට, යාන්ත්‍රික බ්‍රිතාන්‍ය කර්මාන්තශාලාවලට අවශ්‍ය කපු කෙඳි විශාල ප්‍රමාණයක් සැපයීමට ඉන්දියාවට තවදුරටත් නොහැකි වූ අතර, විශාල, අඩු මිලට කපු ඉන්දියාවේ සිට බ්‍රිතාන්‍යයට නැව්ගත කිරීම කාලය ගතවන හා මිල අධික විය. මෙය ඇමරිකානු කපු උසස් වර්ගයක් ලෙස ඉස්මතු වීමත් සමඟ (ගෘහාශ්‍රිත ස්වදේශික ඇමරිකානු විශේෂ දෙක වන ගොසිපියම් හර්සුටම් සහ ගොසිපියම් බාබඩෙන්ස් වල දිගු, ශක්තිමත් තන්තු හේතුවෙන්), බ්‍රිතාන්‍ය වෙළෙඳුන්ට එක්සත් ජනපදයේ වතු හා වතු වලින් කපු මිලදී ගැනීමට දිරිගැන්වීය. කැරිබියන් වල. දහනව වන ශතවර්ෂයේ මැද භාගය වන විට ""කිං කපු"" දකුණු ඇමරිකානු ආර්ථිකයේ කොඳු නාරටිය බවට පත්ව තිබුණි. එක්සත් ජනපදයේ කපු වගා කිරීම හා අස්වැන්න නෙළීම වහලුන්ගේ ප්‍රමුඛතම රැකියාව බවට පත්විය. එක්සත් ජනපදයේ කපු වගා කිරීම හා අස්වැන්න නෙළීම වහලුන්ගේ ප්‍රමුඛතම රැකියාව බවට පත්විය.",දකුණේ ඇමරිකානු ආර්ථිකය තුළ කපු ප්‍රමුඛ වී ඇත්තේ කවර කාලයකද?,19 වන සියවසේ මැද භාගය,5219
220,220,"19 වන සියවසේ මැද භාගය... නගරයේ අගනගර ප්‍රදේශය කිලෝමීටර් 2,300 (වර්ග සැතපුම් 890) කි.",පැරිස් වට කරන මාර්ගය කුමක්ද?,පැරිස් වට කරන මාර්ගය කුමක්ද?,5220
221,221,"1941 සැප්තැම්බරයේදී, ""ඇක්ෂන් ලෝටර්බැචර්"" සැලැස්ම හරහා, ඉතිරි හැනෝවේරියානු යුදෙව් පවුල්වල ගිටෝයිස් කිරීමක් ආරම්භ විය. 1941 දෙසැම්බර් 15 වන දින වන්සි සමුළුවට පෙර පවා හැනෝවර්හි සිට පැමිණි පළමු යුදෙව්වන් රීගා වෙත පිටුවහල් කරන ලදී. පුද්ගලයන් 2,400 ක් පිටුවහල් කරන ලද අතර ඉතා සුළු පිරිසක් දිවි ගලවා ගත්හ. යුද සමයේදී හැනෝවර් හි ගාල් කඳවුරු හතක් ඉදිකරන ලද අතර එහි බොහෝ යුදෙව්වන් කොටු විය. 1938 දී හැනෝවර් හි වාසය කළ දළ වශයෙන් 4,800 ක් වූ යුදෙව්වන්ගෙන් 1945 අප්‍රියෙල් 10 වන දින එක්සත් ජනපද හමුදාවේ භට පිරිස් යුද්ධයේ අවසානයේ හැනෝවර් අල්ලා ගැනීමට පැමිණි විට 100 කටත් වඩා අඩු සංඛ්‍යාවක් තවමත් නගරයේ සිටියහ. අද දින ඔපෙරා චතුරශ්‍රයේ ඇති ස්මාරකයක් හැනෝවර්හි යුදෙව්වන්ට හිංසා පීඩා කිරීම සිහිගන්වයි. යුද්ධයෙන් පසු අසල පිහිටි බර්ගන්-බෙල්සන් ගාල් කඳවුරේ සිටි ඕතඩොක්ස් යුදෙව්වන්ගෙන් විශාල පිරිසක් හැනෝවර් හි පදිංචි වූහ. 1941 සැප්තැම්බරයේදී, ""ඇක්ෂන් ලෝටර්බැචර්"" සැලැස්ම හරහා, ඉතිරි හැනෝවේරියානු යුදෙව් පවුල්වල ගිටෝයිස් කිරීමක් ආරම්භ විය. 1941 දෙසැම්බර් 15 වන දින වන්සි සමුළුවට පෙර පවා හැනෝවර්හි සිට පැමිණි පළමු යුදෙව්වන් රීගා වෙත පිටුවහල් කරන ලදී. පුද්ගලයන් 2,400 ක් පිටුවහල් කරන ලද අතර ඉතා සුළු පිරිසක් දිවි ගලවා ගත්හ. යුද සමයේදී හැනෝවර් හි ගාල් කඳවුරු හතක් ඉදිකරන ලද අතර එහි බොහෝ යුදෙව්වන් කොටු විය. 1938 දී හැනෝවර් හි වාසය කළ දළ වශයෙන් 4,800 ක් වූ යුදෙව්වන්ගෙන් 1945 අප්‍රියෙල් 10 වන දින එක්සත් ජනපද හමුදාවේ භට පිරිස් යුද්ධයේ අවසානයේ හැනෝවර් අල්ලා ගැනීමට පැමිණි විට 100 කටත් වඩා අඩු සංඛ්‍යාවක් තවමත් නගරයේ සිටියහ. අද දින ඔපෙරා චතුරශ්‍රයේ ඇති ස්මාරකයක් හැනෝවර්හි යුදෙව්වන්ට හිංසා පීඩා කිරීම සිහිගන්වයි. යුද්ධයෙන් පසු අසල පිහිටි බර්ගන්-බෙල්සන් ගාල් කඳවුරේ සිටි ඕතඩොක්ස් යුදෙව්වන්ගෙන් විශාල පිරිසක් හැනෝවර් හි පදිංචි වූහ.",1938 දී හැනෝවර්හි දළ වශයෙන් යුදෙව්වන් කී දෙනෙක් ජීවත් වූවාද?,"4,800 කි",5221
222,222,"මෙල්බර්න් හි ජල ගබඩා කිරීම සහ සැපයුම කළමනාකරණය කරනු ලබන්නේ වික්ටෝරියානු රජයට අයත් මෙල්බර්න් වෝටර් විසිනි. කලාපයේ මලාපවහන හා ප්‍රධාන ජල පෝෂක ප්‍රදේශ මෙන්ම වොන්ටැග්ගි ඩෙසලීනේෂන් කම්හල සහ උතුරු-දකුණු නල මාර්ගය කළමනාකරණය කිරීමේ වගකීමද මෙම සංවිධානය සතුය. ග්‍රේටර් මෙල්බර්න් ප්‍රදේශය තුළ සහ ඉන් පිටත පිහිටි ජලාශ මාලාවක ජලය ගබඩා වේ. විශාලතම වේල්ල වන වික්ටෝරියානු ඇල්ප්ස් කඳුකරයේ පිහිටා ඇති තොම්සන් ගංගා වේල්ල මෙල්බර්න් හි ජල ධාරිතාවෙන් 60% ක් පමණ රඳවා තබා ගත හැකි අතර ඉහළ යාරා වේල්ල, යාන් යීන් ජලාශය සහ කාර්ඩීනියා ජලාශය වැනි කුඩා වේලි ද්විතීයික සැපයුම් දරයි. විශාලතම වේල්ල වන වික්ටෝරියානු ඇල්ප්ස් කඳුකරයේ පිහිටා ඇති තොම්සන් ගංගා වේල්ල මෙල්බර්න් හි ජල ධාරිතාවෙන් 60% ක් පමණ රඳවා තබා ගත හැකි අතර ඉහළ යාරා වේල්ල, යාන් යීන් ජලාශය සහ කාර්ඩීනියා ජලාශය වැනි කුඩා වේලි ද්විතීයික සැපයුම් දරයි.",මෙල්බර්න් හි විශාලතම වේල්ල කුමක්ද?,තොම්සන් ගංගා වේල්ල,5222
223,223,"නව පද්ධතියේ සං als ා ගැන චීන බලධාරීන් විසින් නිල වශයෙන් ප්‍රකාශයට පත් කරනු ලැබුවද, පළමු COMPASS චන්ද්‍රිකාව දියත් කිරීම ස්වාධීන පර්යේෂකයන්ට සං als ා වල සාමාන්‍ය ලක්ෂණ අධ්‍යයනය කිරීමට පමණක් නොව, COMPASS ග්‍රාහකයක් තැනීමට පවා ඉඩ ලබා දුන්නේය.",COMPASS පද්ධතිය පිළිබඳ කොපමණ තොරතුරු චීන බලධාරීන් විසින් නිකුත් කර තිබේද?,ස්වල්පයක් නිල වශයෙන් නිවේදනය කරන ලදී,5223
224,224,"ස්වල්පයක් නිල වශයෙන් නිවේදනය කරන ලදී... තුන්වන නැපෝලියන් ප්‍රතිචාර දක්වමින් චාල්මැග්න් රේඛාවේ නැව කළු මුහුදට යවන ලදි. මෙම ක්‍රියාව ලන්ඩන් සමුද්‍ර සන්ධිය උල්ලං was නය කිරීමකි. : 104: 19 මේ අනුව, ප්‍රංශයේ බලය පෙන්වීම සැබෑ තර්ජනයක් වූ අතර, ආක්‍රමණශීලී රාජ්‍ය තාන්ත්‍රිකභාවය හා මුදල් සමඟ සංයෝජනය වූ විට, නව ගිවිසුමක් පිළිගැනීමට ඔටෝමාන් සුල්තාන් අබ්දුල්මෙසිඩ් I පොළඹවන ලදී. රෝමානු කතෝලික පූජනීය ස්ථාන සහ ග්‍රීක ඕතඩොක්ස් පල්ලිය විසින් මීට පෙර රඳවාගෙන සිටි පල්ලියේ යතුරු සන්තකයේ තබා ගැනීම. : 20...",: 20,ග්‍රීක ඕතඩොක්ස් පල්ලිය,5224
225,225,"රික්ටර් මාපකයේ 7.9 ක භූමිකම්පාව සහ බොහෝ ප්‍රබල භූමිකම්පා හේතුවෙන් විශාල නායයෑම් හේතුවෙන් බොහෝ ගංගා අවහිර වූ අතර එහි ප්‍රති block ලයක් ලෙස අවහිරතා පිටුපස “භූමිකම්පා විල්” ඇති විය; මෙම විශාල ජල ප්‍රමාණයක් ස්වාභාවික නායයෑම් වේලි පිටුපස ඉතා ඉහළ වේගයකින් එක්රැස් වෙමින් පවතින අතර, දිනෙන් දින ඉහළ යන ජල ස්කන්ධයේ බරට යටින් අවහිරතා බිඳ වැටෙනු ඇතැයි යන බිය නිසා පහළින් ජීවත්වන මිලියන සංඛ්‍යාත ජනතාවගේ ජීවිත අනතුරේ හෙළිය හැකිය. 2008 මැයි 27 වන විට, භූමිකම්පා සුන්බුන් අවහිර කිරීම සහ ගංගා විනාශ කිරීම හේතුවෙන් විල් 34 ක් පිහිටුවා ඇති අතර, ඉන් 28 ක් තවමත් ප්‍රාදේශීය ජනතාවට අනතුරක් විය හැකි බවට ගණන් බලා තිබේ. ගංවතුර හේතුවෙන් මුළු ගම්මානම ඉවත් කිරීමට සිදුවිය. ගංවතුර හේතුවෙන් මුළු ගම්මානම ඉවත් කිරීමට සිදුවිය.",සිචුවාන් භූමිකම්පාවේ විශාලත්වය කුමක්ද?,7.9,5225
226,226,7.9... ඇන්ටිකිතෙරා යාන්ත්‍රණයට සාපේක්ෂව සංකීර්ණ මට්ටමේ උපාංග වසර දහසකට පසු නැවත නොපෙන්වයි.,Antikythera යාන්ත්‍රණය පළමු පරිගණකය යැයි සිතුවේ කාටද?,ඩෙරෙක් ජේ ද සොල්ලා මිල.,5226
227,227,"ඩෙරෙක් ජේ ද සොල්ලා මිල. ඒ අතරම, දේශපාලන පක්ෂය එහි නවීන ස්වරූපයට ළඟා වූයේ, පක්ෂ කසයක් භාවිතා කිරීම සහ කාර්යක්ෂම පාලක ව්‍යුහයන් ක්‍රියාත්මක කිරීම තුළින් සාමාජිකත්වය විනයගරුක වීමෙනි. බ්‍රිතාන්‍ය පාර්ලිමේන්තුවේදී අයර්ලන්තය සඳහා හෝම් රීතිය සඳහා උද් ing ෝෂනය කරන හෝම් රූල් ලීග් පක්ෂය 1880 ගණන්වල ශ්‍රේෂ් great අයර්ලන්ත දේශපාලන නායක චාල්ස් ස්ටුවර්ට් පර්නල් විසින් මූලික වශයෙන් වෙනස් කරන ලදී. 1882 දී ඔහු තම පක්ෂයේ නම අයර්ලන්ත පාර්ලිමේන්තු පක්ෂය ලෙස වෙනස් කර හොඳින් සංවිධානය වූ බිම් මට්ටමේ ව්‍යුහයක් නිර්මාණය කරමින් “තාවකාලික” අවිධිමත් කණ්ඩායම් වෙනුවට සාමාජිකත්වය හඳුන්වා දුන්නේය. පක්ෂ අපේක්ෂකයින්ගේ ආසන ලබා ගැනීම සඳහා වෘත්තීය තෝරා ගැනීම සහතික කිරීම සඳහා ඔහු නව තේරීම් ක්‍රියාපටිපාටියක් නිර්මාණය කළ අතර 1884 දී ඔහු ස්ථිර පක්ෂ ප්‍රති ledge ාවක් පැනවූ අතර එමඟින් පාර්ලිමේන්තු මන්ත්‍රීවරුන්ට සෑම අවස්ථාවකදීම පාර්ලිමේන්තුවේ ඡන්දය ප්‍රකාශ කිරීමට බැඳී සිටියේය. දැඩි පක්ෂ කසයක් සහ විධිමත් පක්ෂ ව්‍යුහයක් නිර්මාණය කිරීම එකල සුවිශේෂී විය. ඔහුගේ පක්ෂයේ කාර්යක්ෂම ව්‍යුහය සහ පාලනය ප්‍රධාන බ්‍රිතාන්‍ය පක්ෂවල දක්නට ලැබෙන ලිහිල් නීතිරීති හා නම්‍යශීලී අවිධිමත්භාවයට වඩා වෙනස් ය; - ඔවුන් ඉක්මනින්ම පර්නලයිට් ආකෘතියට ආදර්ශයක් වීමට පැමිණියා.",අයර්ලන්ත පාර්ලිමේන්තු පක්ෂය කවදා හෝ පර්නලයිට් ආකෘතිය අනුගමනය කර තිබේද?,ඔවුන් ඉක්මනින්ම පර්නලයිට් ආකෘතියට ආදර්ශයක් වීමට පැමිණියහ.,5227
228,228,"ඔවුන් ඉක්මනින්ම පර්නලයිට් ආකෘතියට ආදර්ශයක් වීමට පැමිණියහ. පහත දැක්වෙන වගුවේ දැක්වෙන්නේ ලිංගික දිශානතියේ වයස, පිහිටීම සහ සං component ටකය තක්සේරු කරන්නේ කෙසේද යන්න මත පදනම්ව සමලිංගිකත්වයේ ව්‍යාප්තිය කොතරම් පුළුල් ලෙස වෙනස් විය හැකිද:","ජනගහනයක සමලිංගිකයින්ගේ ප්‍රමාණය වඩාත් නිවැරදිව පෙන්වන ලිංගික ආකර්ෂණය, ලිංගික හැසිරීම සහ ලිංගික අනන්‍යතාවයෙන් බැහැරව තිබේද?",ලිංගික ආකර්ෂණය තක්සේරු කිරීම ජනගහනයක සමලිංගිකත්වයේ විශාලතම ව්‍යාප්තිය ලබා දෙනු ඇත,5228
229,229,"ලිංගික ආකර්ෂණය තක්සේරු කිරීම ජනගහනයක සමලිංගිකත්වයේ විශාලතම ව්‍යාප්තිය ලබා දෙනු ඇත... ඕතඩොක්ස් පල්ලි ජේම්ස්ගේ ප්‍රොටොවෙන්ජලියම් හි සඳහන් කර ඇති පරිදි, යේසුස්ගේ සහෝදර සහෝදරියන් විවාහ ගිවිසගත් ජෝසෙප්ගේ වැඩිමහල් දරුවන් වන අතර, කලින් විවාහයකින් පසු සහෝදර සහෝදරියන් ඔහුට වැන්දඹුවක් වූ අතර රෝමානු කතෝලික ඉගැන්වීම් ලතින් පියා ජෙරොම්ව අනුගමනය කරයි. යේසුස්ගේ ous ාති සහෝදරයන්.",යේසුස්ගේ සහෝදර සහෝදරියන් ඔහුගේ ous ාති සහෝදරයන් යැයි විශ්වාස කළ ලතින් පියා කවුද?,ජෙරොම්,5229
230,230,"බොහෝ ඇනලයිඩ චලනය වන්නේ පෙරිස්ටල්සිස් (සංකෝචන හා ප්‍රසාරණය වන තරංග). මෙම සතුන් තුළ සෙප්ටා මඟින් එක් එක් කොටස වෙන වෙනම තරලයෙන් පිරුණු ""බැලූනයක්"" බවට පත් කිරීමෙන් රවුම් සහ කල්පවත්නා මාංශ පේශිවලට තනි කොටස්වල හැඩය වෙනස් කිරීමට හැකි වේ. කෙසේ වෙතත්, සෙප්ටා බොහෝ විට අර්ධ-අස්ථිර හෝ පෙරිස්ටල්සිස් හෝ පැරපෝඩියා වල චලනයන් මගින් චලනය නොවන ඇනලයිඩ වල අසම්පූර්ණ වේ - නිදසුනක් ලෙස ශරීරයේ චලනයන් මගින් සමහර චලනයන්, සමහර කුඩා සමුද්‍ර ජීවීන් සිලියා මගින් ගමන් කරයි (සිහින් මාංශ පේශි බලැති හිසකෙස්) සහ සමහර බරෝවර්වරු ඔවුන්ගේ ෆරින්ජස් (උගුර) පිටතට හරවා මුහුදු පතුලට විනිවිද ගොස් ඒ තුළට ඇදගෙන යති. කෙසේ වෙතත්, සෙප්ටා බොහෝ විට අර්ධ-අස්ථිර හෝ පෙරිස්ටල්සිස් හෝ පැරපෝඩියා වල චලනයන් මගින් චලනය නොවන ඇනලයිඩ වල අසම්පූර්ණ වේ - නිදසුනක් ලෙස ශරීරයේ චලනයන් මගින් සමහර චලනයන්, සමහර කුඩා සමුද්‍ර ජීවීන් සිලියා මගින් ගමන් කරයි (සිහින් මාංශ පේශි බලැති හිසකෙස්) සහ සමහර බරෝවර්වරු ඔවුන්ගේ ෆරින්ජස් (උගුර) පිටතට හරවා මුහුදු පතුලට විනිවිද ගොස් ඒ තුළට ඇදගෙන යති.",සිලියා යනු කුමක්ද?,සිහින් මාංශ පේශි බලැති හිසකෙස්,5230
231,231,"එක් ස්ටෝබාර් වාහකයක්: ලියාඕනිං මුලින් ටොන් 57,000 ක් වූ සෝවියට් අද්මිරාල් කුස්නෙට්සොව් පන්තියේ වාහකයක් ලෙස ඉදිකරන ලද අතර පසුව එය පාවෙන කැසිනෝවක් ලෙස භාවිතා කිරීමේ මුවාවෙන් 1998 දී චීනය විසින් ඉවත් කරන ලද හල්ක් ලෙස මිලදී ගන්නා ලදී. . 2012 සැප්තැම්බර් 25 වන දින Liaoning ආරම්භ කරන ලද අතර පරීක්ෂණ සහ පුහුණුව සඳහා සේවා ආරම්භ කරන ලදී. 2012 නොවැම්බර් 24 හෝ 25 දින ලියානිං විසින් ෂෙන්යැන්ග් ජේ -15 ජෙට් ප්‍රහාරක ගුවන් යානා කිහිපයක් සාර්ථකව දියත් කර සොයා ගන්නා ලදී. ඇය පුහුණු නෞකාවක් ලෙස වර්ගීකරණය කර ඇති අතර, නාවික හමුදාවට වාහක භාවිතයෙන් පුහුණුවීමට ඉඩ සැලසේ. 2012 දෙසැම්බර් 26 වන දින පීපල්ස් ඩේලි පුවත්පත වාර්තා කළේ ලියාඕනිං හට සම්පූර්ණ ධාරිතාවය ලබා ගැනීමට වසර හතරක් හෝ පහක් ගතවනු ඇති බවයි. ප්‍රධාන වශයෙන් පුහුණුව හා සම්බන්ධීකරණය හේතුවෙන් චීන පීඑල්ඒ නාවික හමුදාව සම්පූර්ණ කිරීමට සැලකිය යුතු කාලයක් ගතවනු ඇති අතර මෙය පළමු ගුවන් යානා ප්‍රවාහනය වේ. ඔවුන් සන්තකයේ. එය පුහුණු නෞකාවක් බැවින්, චීනයේ කිසිදු මෙහෙයුම් සමූහයකට ලියාඕනිං අනුයුක්ත කර නොමැත. එය පුහුණු නෞකාවක් බැවින්, චීනයේ කිසිදු මෙහෙයුම් සමූහයකට ලියාඕනිං අනුයුක්ත කර නොමැත.",චීනයේ කිසිදු මෙහෙයුම් බලකායකට ලියාඕනිං අනුයුක්ත නොකරන්නේ ඇයි?,එය පුහුණු නෞකාවකි,5231
232,232,1790 ගණන්වල කෙටි කාලයක් සඳහා බ්‍රිතාන්‍යයන් බොලාමා හි අක්වෙරළ දූපතක ප්‍රතිවාදී අඩිපාරක් පිහිටුවීමට උත්සාහ කළහ. එහෙත් 19 වන ශතවර්ෂය වන විට පෘතුගීසීන් අසල්වැසි වෙරළ තීරය ඔවුන්ගේම විශේෂ භූමි ප්‍රදේශයක් ලෙස සැලකීමට බිස්සව්හි ප්‍රමාණවත් තරම් සුරක්‍ෂිත වූ අතර වර්තමාන දකුණු සෙනෙගල්හි උතුරු දෙසින්ද පිහිටා ඇත. එහෙත් 19 වන ශතවර්ෂය වන විට පෘතුගීසීන් අසල්වැසි වෙරළ තීරය ඔවුන්ගේම විශේෂ භූමි ප්‍රදේශයක් ලෙස සැලකීමට බිස්සව්හි ප්‍රමාණවත් තරම් සුරක්‍ෂිත වූ අතර වර්තමාන දකුණු සෙනෙගල්හි උතුරු දෙසින්ද පිහිටා ඇත.,බොලාමා හි ප්‍රතිවාදී අඩිපාරක් උත්සාහ කළේ කවදාද?,1790 ගණන්,5232
233,233,"විසරණය වන සිදුරු සහිත වනාන්තරවල, මුදු අතර මායිම් වෙන් කිරීම සැමවිටම එතරම් පැහැදිලි නොවන අතර සමහර අවස්ථාවලදී (සම්පූර්ණයෙන්ම නොවේ නම්) නොපෙනෙන ඇසට නොපෙනේ. අනෙක් අතට, පැහැදිලි මායිමක් ඇති විට වර්ධන වළල්ල තුළ ව්‍යුහයේ සැලකිය යුතු වෙනසක් නොතිබිය හැකිය. අනෙක් අතට, පැහැදිලි මායිමක් ඇති විට වර්ධන වළල්ල තුළ ව්‍යුහයේ සැලකිය යුතු වෙනසක් නොතිබිය හැකිය.","විසරණය වන සිදුරු සහිත වනාන්තරවල, මුදු අතර මායිම පැහැදිලිව පෙනේ නම්, වළල්ල තුළ ඇති කුමන ආකාරයේ වෙනසක් නොවිය හැකිද?",ව්‍යුහය,5233
234,234,"ලෝක වනජීවී අරමුදල විසින් 2014 දී කරන ලද අධ්‍යයනයකට අනුව 1970 සිට මේ දක්වා පෘථිවියේ ජෛව විවිධත්වයෙන් 52% ක් අහිමි වී ඇත. “ලොව පුරා ක්ෂීරපායින්, පක්ෂීන්, උරගයින්, උභයජීවීන් සහ මසුන්ගේ සංඛ්‍යාව සාමාන්‍යයෙන් මීට වසර 40 කට පෙර තිබූ ප්‍රමාණයෙන් අඩක් පමණ වේ” යැයි ලිවිං ප්ලැනට් වාර්තාව 2014 ප්‍රකාශ කරයි. එම සංඛ්‍යාවෙන් 39% ක් භූමිෂ් wild වන සතුන් නැති වී ගොස් ඇති අතර 39% සමුද්‍ර වන ජීවීන් සඳහාද 76% ක් මිරිදිය වන සතුන් සඳහාද ගොස් ඇත. ලතින් ඇමරිකාවේ විශාලතම බලපෑම ජෛව විවිධත්වයට පත්වූ අතර එය සියයට 83 කින් පහත වැටුණි. ඉහළ ආදායම් ලබන රටවල් ජෛව විවිධත්වයේ 10% ක වර්ධනයක් පෙන්නුම් කළ අතර එය අඩු ආදායම්ලාභී රටවල අලාභයක් මගින් අවලංගු කරන ලදී. මෙය ඉහළ ආදායම් ලබන රටවල් අඩු ආදායම්ලාභී රටවල පාරිසරික සම්පත් මෙන් පස් ගුණයක් භාවිතා කරන අතර ධනවත් රටවල් විශාලතම පරිසර පද්ධති අලාභයන්ට ගොදුරු වන දුප්පත් ජාතීන්ට සම්පත් ක්ෂය කිරීම බාහිරින් ලබා දෙන ක්‍රියාවලියේ ප්‍රති result ලයක් ලෙස පැහැදිලි කරන ලදී. මෙය ඉහළ ආදායම් ලබන රටවල් අඩු ආදායම්ලාභී රටවල පාරිසරික සම්පත් මෙන් පස් ගුණයක් භාවිතා කරන අතර ධනවත් රටවල් විශාලතම පරිසර පද්ධති අලාභයන්ට ගොදුරු වන දුප්පත් ජාතීන්ට සම්පත් ක්ෂය කිරීම බාහිරින් ලබා දෙන ක්‍රියාවලියේ ප්‍රති result ලයක් ලෙස පැහැදිලි කරන ලදී.",සමුද්‍ර වන ජීවීන් සඳහා වන ප්‍රතිශතය කුමක්ද?,39%,5234
235,235,"ප්‍රධාන යුරෝපීය ගංගා ස්විට්සර්ලන්තයෙන් ගලා බසින රයින්, රෝන්, තානායම, ටිසිනෝ සහ පෝ යන සියල්ලම ඇල්ප්ස් කඳුකරයේ ජලජ ඇති අතර අසල්වැසි රටවලට ගලා බසින අතර අවසානයේ උතුරු මුහුද, මධ්‍යධරණි මුහුද, හිස් ඇඩ්‍රියාටික් මුහුද සහ කළු මුහුද. ඩැනියුබ් වැනි අනෙකුත් ගංගාවලට ඇල්ප්ස් කඳුකරයෙන් ආරම්භ වන ප්‍රධාන අතු ගංගා ඇත. මධ්‍යධරණී මුහුදට මිරිදිය ප්‍රභවයක් ලෙස රෝන් නයිල් නදියට දෙවැනි වේ. ගංගාව ග්ලැසියර දියවන ජලය ලෙස ආරම්භ වී ජිනීවා විලට ගලා එතැන් සිට ප්‍රංශයට න්‍යෂ්ටික බලාගාර සිසිල් කිරීම සඳහා භාවිතා කරයි. රයින් ආරම්භ වන්නේ ස්විට්සර්ලන්තයේ වර්ග කිලෝමීටර් 30 ක භූමි ප්‍රදේශයක වන අතර රටෙන් අපනයනය කරන ජලයෙන් සියයට 60 ක් පමණ නියෝජනය කරයි. අතු ගංගා නිම්න, සමහර ඒවා සංකීර්ණ වන අතර, වේගයෙන් ගලා බසින විට සුන්බුන් සහිත ගංගා සහ ඉදිමුණු ගංගා ඇති වන විට හිම දියවන සමයේදී ගංවතුර ඇතිවිය හැකි ප්‍රධාන නිම්නවලට ජලය ගලා යයි. අතු ගංගා නිම්න, සමහර ඒවා සංකීර්ණ වන අතර, වේගයෙන් ගලා බසින විට සුන්බුන් සහිත ගංගා සහ ඉදිමුණු ගංගා ඇති වන විට හිම දියවන සමයේදී ගංවතුර ඇතිවිය හැකි ප්‍රධාන නිම්නවලට ජලය ගලා යයි.",රයින් ආරම්භ වන්නේ කොහෙන්ද?,ස්විට්සර්ලන්තයේ වර්ග කිලෝමීටර් 30 ක ප්‍රදේශයකි,5235
236,236,ස්විට්සර්ලන්තයේ වර්ග කිලෝමීටර් 30 ක ප්‍රදේශයකි ස්විට්සර්ලන්තයේ වර්ග කිලෝමීටර් 30 ක ප්‍රදේශයකි,"2003-04 සිට, ඕනෑම සමාජ ශාලාවක් ආර්සෙනාල් වැනි සියලුම ක්‍රීඩා ජයග්‍රහණය කර තිබේද?",2003-04 දී එක් තරඟයක්වත් පරාජය නොවී ආර්සෙනාල් ලීග් ජයග්‍රහණය කරා යන අතර එය ප්‍රිමියර් ලීග් තරගාවලියේ මෙතෙක් සිදු වූ එකම අවස්ථාවයි.,5236
237,237,"නගරයේ නිවසක සාමාන්‍ය ආදායම ඩොලර් 26,969 ක් වූ අතර පවුලක මධ්‍ය ආදායම ඩොලර් 31,997 කි. පිරිමින්ගේ සාමාන්‍ය ආදායම ඩොලර් 25,471 ක් හා කාන්තාවන් සඳහා ඩොලර් 23,863 කි. නගරය සඳහා ඒක පුද්ගල ආදායම ඩොලර් 15,402 කි. පවුල් වලින් 19.1% ක් සහ ජනගහනයෙන් 23.6% ක් දරිද්‍රතා රේඛාවට පහළින් සිටින අතර, වයස අවුරුදු 18 ට අඩු අයගෙන් 29.1% ක් සහ වයස අවුරුදු 65 හෝ ඊට වැඩි අයගෙන් 18.9% ක් ද ඇතුළුව. පවුල් වලින් 19.1% ක් සහ ජනගහනයෙන් 23.6% ක් දරිද්‍රතා රේඛාවට පහළින් සිටින අතර, වයස අවුරුදු 18 ට අඩු අයගෙන් 29.1% ක් සහ වයස අවුරුදු 65 හෝ ඊට වැඩි අයගෙන් 18.9% ක් ද ඇතුළුව.",නගරයේ නිවසක් සඳහා මධ්‍ය ආදායම කොපමණද?,"$ 26,969 කි",5237
238,238,"ජර්මනියේ දෙපාර්තමේන්තු ගබඩාවල සැලසුම හා ක්‍රියාකාරිත්වය ලන්ඩන්, පැරිස් සහ නිව්යෝක් යන රටවල ප්‍රමුඛයා විය. ජර්මනියේ දෙපාර්තමේන්තු ගබඩා ගණනාවක් තිබුණි. වර්තමානයේ ඉතිරිව ඇත්තේ ස්වල්පයක් පමණි. කුඩා, ස්වාධීන දෙපාර්තමේන්තු ගබඩාවලට යාබදව මේවා කාර්ස්ටැඩ් (2010 දී නිකොලස් බර්ග්ග්‍රූන් විසින් පවරා ගන්නා ලදි, බර්ලිනයේ කාඩෙව්, හැම්බර්ග්හි ඇල්ස්ටර්හවුස් සහ මියුනිච්හි ඔබර්පොලිංගර්), ගැලරියා කෆ්හෝෆ් (මෙට්‍රෝ ඒජී හි කොටසක්) ද වේ. හර්ටි, වර්ටයිම් සහ හෝර්ටන් ඒජී වැනි අය වෙනත් අය විසින් පවරා ගන්නා ලද අතර ඒවා සම්පුර්ණයෙන්ම ඒකාබද්ධ වී හෝ පසුව වසා ඇත. හර්ටි, වර්ටයිම් සහ හෝර්ටන් ඒජී වැනි අය වෙනත් අය විසින් පවරා ගන්නා ලද අතර ඒවා සම්පුර්ණයෙන්ම ඒකාබද්ධ වී හෝ පසුව වසා ඇත.","හර්ටි, වර්ටයිම් සහ හෝර්ටන් ඒජී වැනි අය වෙනත් අය විසින් පවරා ගන්නා ලද අතර ඒවා සම්පුර්ණයෙන්ම ඒකාබද්ධ වී හෝ පසුව වසා ඇත....",ගැලරියා කෆ්හෝෆ්,5238
