,original_index,context_translated,question_translated,text_translated
21,2972,"දෙවිවරුන් පිළිබඳ දේවවාදී නොවන අදහස් පවා වෙනස් වේ. සමහර දේවවාදීන් නොවන අය දෙවියන් පිළිබඳ සංකල්පයෙන් වැළකී සිටින අතර එය බොහෝ දෙනෙකුට වැදගත් බව පිළිගනිති. වෙනත් දේවවාදීන් නොවන අය දෙවියන් වහන්සේව තේරුම් ගන්නේ මිනිස් සාරධර්ම හා අභිලාෂයන්ගේ සංකේතයක් ලෙස ය. දහනව වන ශතවර්ෂයේ ඉංග්‍රීසි අදේවවාදියෙකු වූ චාල්ස් බ්‍රැඩ්ලොග් ප්‍රකාශ කළේ “දෙවියෙකු නැත” යැයි පැවසීම ප්‍රතික්ෂේප කළ බවය. මන්ද “දෙවියන්” යන වචනය මට පැහැදිලි හෝ පැහැදිලි ප්‍රකාශයක් නොවන ශබ්දයක් වන බැවිනි. ඔහු වඩාත් නිශ්චිතවම කිතුනු දෙවියන් කෙරෙහි අවිශ්වාස කළ බව පැවසීය. ස්ටීවන් ජේ ගුල්ඩ් විසින් දර්ශන ලෝකය “අතිච්ඡාදනය නොවන මහේස්ත්‍රාත්” (නෝමා) ලෙස බෙදීමේ ප්‍රවේශයක් යෝජනා කළේය. මෙම මතය අනුව, දෙවියන්ගේ පැවැත්ම හා ස්වභාවය හා සම්බන්ධ අද්භූත ප්‍රශ්න ආනුභවික නොවන අතර දේවධර්මයේ නිසි වසම වේ. ස්වාභාවික ලෝකය පිළිබඳ ඕනෑම ආනුභවික ප්‍රශ්නයකට පිළිතුරු සැපයීම සඳහා විද්‍යාවේ ක්‍රම භාවිතා කළ යුතු අතර දේවධර්මය අවසාන අර්ථය හා සදාචාරාත්මක වටිනාකම පිළිබඳ ප්‍රශ්නවලට පිළිතුරු සැපයිය යුතුය. මෙම මතය අනුව, අද්භූත දේවල මහේස්ත්‍රාත් සිට ස්වාභාවික සිදුවීම් දක්වා කිසිදු ආනුභවික අඩිපාරක් නොමැති බව විද්‍යාව ස්වභාවික ලෝකයේ එකම ක්‍රීඩකයා බවට පත් කරයි. මෙම මතය අනුව, අද්භූත දේවල මහේස්ත්‍රාත් සිට ස්වාභාවික සිදුවීම් දක්වා කිසිදු ආනුභවික අඩිපාරක් නොමැති බව විද්‍යාව ස්වභාවික ලෝකයේ එකම ක්‍රීඩකයා බවට පත් කරයි.",අද්භූත දේ සම්බන්ධයෙන් කටයුතු කරන දර්ශනය ස්ටීවන් ජේ ගුල්ඩ් හඳුන්වන්නේ කුමක්ද?,"අතිච්ඡාදනය නොවන මහේස්ත්‍රාත් ""(NOMA)"
22,2973,"අන්තර්ජාතික නීතිය සහ ජාත්‍යන්තර සබඳතා වලදී, ප්‍රොටෝකෝලයක් යනු සාමාන්‍යයෙන් පෙර ගිවිසුමක් හෝ ජාත්‍යන්තර ගිවිසුමකට අතිරේක වන ගිවිසුමක් හෝ ජාත්‍යන්තර ගිවිසුමකි. ප්‍රොටෝකෝලයකට පෙර ගිවිසුම සංශෝධනය කිරීමට හෝ අමතර ප්‍රතිපාදන එකතු කළ හැකිය. පූර්ව ගිවිසුමේ පාර්ශවකරුවන්ට ප්‍රොටෝකෝලය අනුගමනය කිරීම අවශ්‍ය නොවේ. සමහර විට මෙය ""විකල්ප ප්‍රොටෝකෝලයක්"" ලෙස හැඳින්වීමෙන් වඩාත් පැහැදිලි වේ, විශේෂයෙන් පළමු ගිවිසුමේ බොහෝ පාර්ශවයන් ප්‍රොටෝකෝලය සඳහා සහාය නොදක්වයි. සමහර විට මෙය ""විකල්ප ප්‍රොටෝකෝලයක්"" ලෙස හැඳින්වීමෙන් වඩාත් පැහැදිලි වේ, විශේෂයෙන් පළමු ගිවිසුමේ බොහෝ පාර්ශවයන් ප්‍රොටෝකෝලය සඳහා සහාය නොදක්වයි.","ප්‍රොටෝකෝලයක් විසින් පෙර ගිවිසුමක් සංශෝධනය කළ හැකිය, නැතහොත් කුමක් කළ යුතුද?",අමතර ප්‍රතිපාදන එක් කරන්න
23,2974,"අමතර ප්‍රතිපාදන එක් කරන්න නමුත් 16:00 වන විට, ප්‍රහාරය ඇනහිටීමේ අවදානමක් සහිතව, ස්ටයින්මෙට්ස් VII බලකායට ඉදිරියට යාමට නියෝග කළ අතර, පසුව 1 වන අශ්වාරෝහක අංශය.",පළමු හා දෙවන හමුදාවන්ට ප්‍රංශයට එරෙහිව ඉදිරියට යාමට නියෝග කරන්නේ කවුද?,මෝල්ට්කේ
24,2975,"ලිපිකරු විරෝධී හැඟීම පුළුල් වූ අතර ඩුරැන්ගෝ මෙක්සිකෝවේ රජයට එරෙහි මූලික ප්‍රතිචාරයට සහාය දැක්වීය. 1832 මැයි මාසයේදී නැගී එන නිලධාරියෙකු වූ හෝසේ උරියා ජනාධිපති පෙඩ්රාසා යථා තත්වයට පත් කිරීමට සහාය විය. ජුලි 20 වන දින ආණ්ඩුකාර එලෝරියාගා නැවත සේවයේ පිහිටුවන ලද අතර, බකා සහ ව්‍යවස්ථාදායක සුළුතරය සමඟ නව ව්‍යවස්ථාදායකයක් පිහිටුවීම සඳහා සැප්තැම්බර් 1 වන දින රැස්විය. චිහුවාආ විප්ලවවාදී ව්‍යාපාරය අනුකරණය කිරීමට කිසිදු කැමැත්තක් නොදැක්වූ අතර ප්‍රාන්තය ආක්‍රමණය කිරීමට උරියා සූදානම් විය. පළිගැනීමට කොමාන්ඩන්ට් ජෙනරාල් ජේ. ජෙනරාල් සැන්ටා ඇනා මෙක්සිකෝවට ඇතුළුවීම සන්සුන් විය, නායකයන් පැහැදිලි බවක් බලාපොරොත්තුවෙන් සිටියහ. ජෙනරාල් සැන්ටා ඇනා මෙක්සිකෝවට ඇතුළුවීම සන්සුන් විය, නායකයන් පැහැදිලි බවක් බලාපොරොත්තුවෙන් සිටියහ.",පළිගැනීමට තර්ජනය කළේ කවුද?,ජේ.ජේ.කල්වෝ
25,2976,"පෝලන්ත විශාරදයකු වන ජෑන් බවුඩොයින් ඩි කෝර්ටනේ (ඔහුගේ හිටපු ශිෂ්‍ය මිකොආජ් කෘස්වෙස්කි සමඟ) 1876 දී දුරකථන සංකල්පය හඳුන්වා දුන් අතර, ඔහුගේ කෘති බොහෝ විට නොදැන සිටියද, නූතන ශබ්ද විද්‍යාවේ ආරම්භක ලක්ෂ්‍යය ලෙස සැලකේ. ඔහු ශබ්ද ශබ්ද ප්‍රත්‍යාවර්ත න්‍යාය (වර්තමානයේ ඇලෝෆෝනි සහ මෝෆොෆොනොලොජි ලෙස හැඳින්වේ) පිළිබඳ වැඩ කළ අතර ෆර්ඩිනන්ඩ් ඩි සොසුරේගේ කෘතියට සැලකිය යුතු බලපෑමක් ඇති කළේය. ඔහු ශබ්ද ශබ්ද ප්‍රත්‍යාවර්ත න්‍යාය (වර්තමානයේ ඇලෝෆෝනි සහ මෝෆොෆොනොලොජි ලෙස හැඳින්වේ) පිළිබඳ වැඩ කළ අතර ෆර්ඩිනන්ඩ් ඩි සොසුරේගේ කෘතියට සැලකිය යුතු බලපෑමක් ඇති කළේය.",ජෑන් බවුඩොයින් ඩි කෝර්ටනේ විසින් බලපෑම් කළේ කවුද?,ෆර්ඩිනන්ඩ් ද සොසුරේ
26,2977,"ASCII පළමු වරට වාණිජමය වශයෙන් 1963 දී ඇමරිකානු දුරකථන සහ ටෙලිග්‍රාෆ් හි TWX (TeletypeWriter eXchange) ජාලය සඳහා බිටු හතක ටෙලිප්‍රින්ටර් කේතයක් ලෙස භාවිතා කරන ලදී. TWX මුලින් භාවිතා කළේ මීට පෙර බිට් පහේ ITA2 වන අතර එය තරඟකාරී ටෙලෙක්ස් ටෙලිප්‍රින්ටර් පද්ධතිය විසින් ද භාවිතා කරන ලදී. බොබ් බෙමර් පැනීමේ අනුක්‍රමය වැනි විශේෂාංග හඳුන්වා දුන්නේය. ඔහුගේ බ්‍රිතාන්‍ය සගයා වන හියු මැක්ග්‍රෙගර් රොස් මෙම කෘතිය ජනප්‍රිය කරවීමට උදව් කළේය - බෙමර්ට අනුව, “කොතරම්ද යත් ASCII බවට පත්වීමට තිබූ කේතය මුලින්ම යුරෝපයේ බෙමර්-රොස් කේතය ලෙස හැඳින්විණි”. ASCII පිළිබඳ ඔහුගේ පුළුල් වැඩ කටයුතු නිසා බෙමර් ""ASCII හි පියා"" ලෙස හැඳින්වේ. ASCII පිළිබඳ ඔහුගේ පුළුල් වැඩ කටයුතු නිසා බෙමර් ""ASCII හි පියා"" ලෙස හැඳින්වේ.",ASCII ප්‍රථම වරට වාණිජමය වශයෙන් භාවිතා කළේ කවදාද?,1963
27,2978,සෝමාලියානු භාෂාව අප්‍රිකානු-ආසියාතික පවුලේ කුෂිටික් ශාඛාවේ සාමාජිකයෙකි. එහි ආසන්නතම relatives ාතීන් වන්නේ අෆාර් සහ සහෝ භාෂා ය. සෝමාලි යනු කුෂිටික් භාෂාවන්හි හොඳම ලේඛනගත කර ඇති අතර එය පිළිබඳ අධ්‍යයන අධ්‍යයන 1900 ට පෙර සිට පැවත එන්නකි. සෝමාලි යනු කුෂිටික් භාෂාවන්හි හොඳම ලේඛනගත කර ඇති අතර එය පිළිබඳ අධ්‍යයන අධ්‍යයන 1900 ට පෙර සිට පැවත එන්නකි.,වඩාත්ම හොඳින් ලේඛනගත කර ඇති කුෂිටික් භාෂා අතර?,සෝමාලි
28,2979,"පරිවර්තන ජෙනොමික්ස් පර්යේෂණ ආයතනය විසින් 2011 දී කරන ලද අධ්‍යයනයකින් හෙළි වූයේ එක්සත් ජනපදයේ සිල්ලර වෙළඳසැල් වල විකුණන මස් හා කුකුළු මස් වලින් 47% ක් ස්ටැෆිලොකොකස් ඕරියස් වලින් දූෂණය වී ඇති බවත්, අදාළ බැක්ටීරියා වලින් 52% ක් අවම වශයෙන් ප්‍රතිජීවක three ෂධ කාණ්ඩ තුනකටවත් ප්‍රතිරෝධයක් දක්වන බවත්ය. නිෂ්පාදිතය හොඳින් පිසීමෙන් මෙම බැක්ටීරියා විනාශ වනු ඇත, නමුත් අමු නිෂ්පාදනය අනිසි ලෙස පරිහරණය කිරීමෙන් හරස් දූෂණය වීමේ අවදානමක් තවමත් පවතී. එසේම, කුකුළු මස් හා බිත්තර පාරිභෝගිකයින්ට සැල්මොනෙල්ලා සහ කැම්පිලොබැක්ටර් වැනි බැක්ටීරියා ආසාදන වලට යම් අවදානමක් ඇත. හැසිරවීම, සැකසීම, අලෙවිකරණය හෝ ගබඩා කිරීමේදී කුකුළු නිෂ්පාදන මෙම බැක්ටීරියා මගින් දූෂණය විය හැකි අතර, එම භාණ්ඩය අනිසි ලෙස පිසින ලද හෝ හැසිරවූයේ නම් ආහාර මගින් බෝවන රෝග ඇති වේ. හැසිරවීම, සැකසීම, අලෙවිකරණය හෝ ගබඩා කිරීමේදී කුකුළු නිෂ්පාදන මෙම බැක්ටීරියා මගින් දූෂණය විය හැකි අතර, එම භාණ්ඩය අනිසි ලෙස පිසින ලද හෝ හැසිරවූයේ නම් ආහාර මගින් බෝවන රෝග ඇති වේ.",ඔබ ගෙදරට යාමට පෙර කුකුළු පැටවුන්ට බැක්ටීරියාව ඇතුල් කළ හැක්කේ කවදාද?,පරිවර්තන ජෙනොමික් පර්යේෂණ
29,2980,"ඩෙට්රොයිට් යනු උතුරු ඇමරිකාවේ ප්‍රධාන ක්‍රීඩා හතර නියෝජනය කරන වෘත්තීය කණ්ඩායම්වල නිවහන වන ඇමරිකානු අගනගර 12 න් එකකි. මෙම කණ්ඩායම් සියල්ලම ඩෙට්‍රොයිට් නගරය තුළම එක් සෙල්ලමක් (එන්බීඒ හි ඩෙට්‍රොයිට් පිස්ටන් සෙල්ලම් කරන්නේ උප නාගරික ඇබර්න් හිල්ස් හි ද පැලස් ඔෆ් ඕබර්න් හිල්ස් හි ය). නගරය තුළ ක්‍රියාකාරී ප්‍රධාන ක්‍රීඩා ස්ථාන තුනක් ඇත: කොමෙරිකා පාර්ක් (මේජර් ලීග් බේස්බෝල් කණ්ඩායමේ ඩෙට්‍රොයිට් ටයිගර්ස්ගේ නිවස), ෆෝඩ් ෆීල්ඩ් (එන්එෆ්එල් හි ඩෙට්‍රොයිට් ලයන්ස්ගේ නිවස) සහ ජෝ ලුවී අරීනා (එන්එච්එල් හි ඩෙට්‍රොයිට් රෙඩ් වින්ග්ස්ගේ නිවස). 1996 අලෙවිකරණ ව්‍යාපාරයක් ""හොකීටවුන්"" යන අන්වර්ථ නාමය ප්‍රවර්ධනය කළේය. 1996 අලෙවිකරණ ව්‍යාපාරයක් ""හොකීටවුන්"" යන අන්වර්ථ නාමය ප්‍රවර්ධනය කළේය.",ඩෙට්රොයිට් පිස්ටන්ගේ පිටියේ නම කුමක්ද?,ඇබර්න් හිල්ස් මාළිගාව
30,2981,"2009 වන විට [යාවත්කාලීන කිරීම], වේබැක් යන්ත්‍රයේ දළ වශයෙන් පෙටබයිට් තුනක් දත්ත අඩංගු වූ අතර සෑම මසකම ටෙරාබයිට් 100 ක වේගයකින් වර්ධනය විය; 2003 දී වාර්තා වූ වර්ධන වේගය මසකට ටෙරාබයිට් 12 කි. මකර ටෙක්නොලොජීස් විසින් නිෂ්පාදනය කරන පෙටා බොක්ස් රාක්ක පද්ධති මත දත්ත ගබඩා කර ඇත. මකර ටෙක්නොලොජීස් විසින් නිෂ්පාදනය කරන පෙටා බොක්ස් රාක්ක පද්ධති මත දත්ත ගබඩා කර ඇත.",පෙටා බොක්ස් රාක්ක පද්ධති සාදන්නේ කවුද?,මකර තාක්‍ෂණය
31,2982,"1980 දශකයේ අගභාගයේදී, ""රිචඩ් ෆේන්මන් සහ සම්බන්ධතා යන්ත්‍රය"" ට අනුව, පළමු විශාල සමාන්තර පරිගණකය සංවර්ධනය කිරීමේදී සහ සංඛ්‍යාත්මක ගණනය කිරීම් වලදී, ස්නායුක ජාලයන් ගොඩනැගීමේදී මෙන්ම භෞතික සමාකරණයේදී නව්‍ය භාවිතයන් සොයා ගැනීමේදී ෆේන්මන් තීරණාත්මක කාර්යභාරයක් ඉටු කළේය. කැල්ටෙක්හි ස්ටීවන් වුල්ෆ්රාම් සමඟ වැඩ කරමින් සෛලීය ස්වයංක්‍රීය (කැළඹිලි තරල ප්‍රවාහ වැනි) භාවිතා කිරීම. ඔහුගේ පුත් කාල් ද මුල් සම්බන්ධතා යන්ත්‍ර ඉංජිනේරු විද්‍යාවේ දියුණුවට දායක විය; ඔහුගේ පුතා මෘදුකාංගයේ වැඩ කරන අතරතුර ෆේන්මන් අන්තර් සම්බන්ධතාවලට බලපෑම් කරයි. ඔහුගේ පුත් කාල් ද මුල් සම්බන්ධතා යන්ත්‍ර ඉංජිනේරු විද්‍යාවේ දියුණුවට දායක විය; ඔහුගේ පුතා මෘදුකාංගයේ වැඩ කරන අතරතුර ෆේන්මන් අන්තර් සම්බන්ධතාවලට බලපෑම් කරයි.",ඔහුගේ පුතා විශේෂයෙන් වැඩ කළේ කුමක් ද?,මෘදුකාංග
32,2983,“පැරණි විලාසිතාව” (ඕඑස්) සහ “නිව් ස්ටයිල්” (එන්එස්) සමහර විට බ්‍රිතාන්‍ය අධිරාජ්‍යයේ සහ වහාම වෙනස් නොවූ වෙනත් රටවල භාවිතා වන පද්ධතිය හඳුනා ගැනීම සඳහා දිනවලට එකතු කරනු ලැබේ. 1750 දින දර්ශන පනත වර්ෂයේ ආරම්භය වෙනස් කළ අතර බ්‍රිතාන්‍ය දින දර්ශනය ග්‍රෙගෝරියානු දින දර්ශනය සමඟ පෙළගැස්වූ නිසා මෙම නියමයන් අදහස් කරන්නේ කුමක් ද යන්න පිළිබඳව යම් ව්‍යාකූලත්වයක් පවතී. සමකාලීන ලියකියවිලි වසරේ වෙනස් ආරම්භයක් (ඕඑස්) භාවිතා කළද ජූලියන් වර්ෂයේ ආරම්භය ජනවාරි 1 (එන්එස්) සිට ආරම්භ කිරීමට සකස් කර ඇති බව ඔවුන්ට දැක්විය හැකිය; හෝ ග්‍රෙගෝරියානු දින දර්ශනයට (එන්එස්) වඩා බොහෝ රටවල කලින් භාවිතා කළ ජූලියන් දින දර්ශනයට (ඕඑස්) දිනයක් අනුකූල වන බව දැක්වීමට. සමකාලීන ලියකියවිලි වසරේ වෙනස් ආරම්භයක් (ඕඑස්) භාවිතා කළද ජූලියන් වර්ෂයේ ආරම්භය ජනවාරි 1 (එන්එස්) සිට ආරම්භ කිරීමට සකස් කර ඇති බව ඔවුන්ට දැක්විය හැකිය; හෝ ග්‍රෙගෝරියානු දින දර්ශනයට (එන්එස්) වඩා බොහෝ රටවල කලින් භාවිතා කළ ජූලියන් දින දර්ශනයට (ඕඑස්) දිනයක් අනුකූල වන බව දැක්වීමට.,පැරණි විලාසිතාව සහ නව විලාසිතාව භාවිතා කිරීමට හේතු වූයේ කුමක්ද?,ව්යාකූලත්වය
33,2984,"විද්‍යුත් පටිගත කිරීම් ධ්වනි ශබ්ද පටිගත කිරීම්වල නැවත ධාවනය කිරීම අසාමාන්‍ය දෙයක් නොවීය. වික්ටර් ඕතොෆොනික් ෆොනොග්‍රැෆි යනු එවැනි පසුබිමක් අපේක්ෂා කළ ප්‍රධාන උදාහරණයකි. දුරකථන පර්යේෂණයන්ගෙන් ප්‍රතිලාභ ලැබූ විකලාංග විද්‍යාවේදී, යාන්ත්‍රික පිකප් හිස සාම්ප්‍රදායික මයිකා වර්ගයට වඩා අඩු අනුනාදයකින් ප්‍රතිනිර්මාණය කරන ලදි. එසේම, වාතයට වඩා හොඳ සම්බාධනයක් ලබා දීම සඳහා කැබිනට් මණ්ඩලය තුළ on ාතීය පටියක් සහිත නැමුණු අඟක් ඉදිකරන ලදි. එහි ප්‍රති As ලයක් වශයෙන්, ඕතොෆොනික් වාර්තාවක වාදනය ගුවන්විදුලියකින් එන බවක් පෙනෙන්නට තිබුණි. එහි ප්‍රති As ලයක් වශයෙන්, ඕතොෆොනික් වාර්තාවක වාදනය ගුවන්විදුලියකින් එන බවක් පෙනෙන්නට තිබුණි.",ෆොනොග්‍රැෆි වල විද්‍යුත් පටිගත කිරීම් ඇසීම සාමාන්‍ය දෙයක්ද?,අසාමාන්‍ය නොවේ
34,2985,අසාමාන්‍ය නොවේ... එතැන් පටන් එය ආකර්ශනීය දේශපාලන අපේක්ෂාවක් ලෙස සේවය කර ඇති අතර සාමාන්‍යයෙන් සාමාන්‍ය අරමුදලට තැන්පත් කළ හැකි ආදායම් හරවා යවනු ලැබේ.,ඇලස්කාවේ ස්ථිර අරමුදල යනු කුමක්ද?,ව්‍යවස්ථානුකූලව තෙල් ආදායම අත්පත් කර ගැනීම
35,2987,"එක්සත් ජනපදයේ, කැනඩාවට යොදන විට “51 වන රාජ්‍යය” යන යෙදුම එක්සත් ජනපදය හා කැනඩාව අතර සමානකම් හා සමීප සම්බන්ධතාවය ඉස්මතු කිරීමට උපකාරී වේ. සමහර විට මෙම යෙදුම කැනඩාව වැදගත් නොවන අසල්වැසියෙකු ලෙස සමච්චලයට ලක් කිරීම සඳහා පහත් ලෙස භාවිතා කරයි. 1989 ක්විබෙක් මහ මැතිවරණයේදී පාර්ටි 51 නම් දේශපාලන පක්ෂය අපේක්ෂකයින් 11 දෙනෙකු කැනඩාවේ සිට එක්සත් ජනපදයට එක්වීම සඳහා ක්විබෙක්හි වේදිකාවක් මතට දිව ගියේය (එහි නායක ඇන්ඩ්‍රේ පෙරොන් සමඟ ක්විබෙක්ට ස්වාධීන ජාතියක් ලෙස ජීවත් විය නොහැකි යැයි කියමින්). පක්ෂය පළාත පුරා ලබාගෙන ඇත්තේ ඡන්ද 3,846 ක් පමණි. සාපේක්ෂව ගත් කල, එම මැතිවරණයේදී ක්විබෙක්හි ස්වෛරීභාවයට පක්ෂව සිටි අනෙක් පක්ෂවලට 40.16% (PQ) සහ 1.22% (NPDQ) ලැබුණි.... එක්සත් ජනපදයේ, කැනඩාවට යොදන විට “51 වන රාජ්‍යය” යන යෙදුම එක්සත් ජනපදය හා කැනඩාව අතර සමානකම් හා සමීප සම්බන්ධතාවය ඉස්මතු කිරීමට උපකාරී වේ. සමහර විට මෙම යෙදුම කැනඩාව වැදගත් නොවන අසල්වැසියෙකු ලෙස සමච්චලයට ලක් කිරීම සඳහා පහත් ලෙස භාවිතා කරයි. 1989 ක්විබෙක් මහ මැතිවරණයේදී පාර්ටි 51 නම් දේශපාලන පක්ෂය අපේක්ෂකයින් 11 දෙනෙකු කැනඩාවේ සිට එක්සත් ජනපදයට එක්වීම සඳහා ක්විබෙක්හි වේදිකාවක් මතට දිව ගියේය (එහි නායක ඇන්ඩ්‍රේ පෙරොන් සමඟ ක්විබෙක්ට ස්වාධීන ජාතියක් ලෙස ජීවත් විය නොහැකි යැයි කියමින්). පක්ෂය පළාත පුරා ලබාගෙන ඇත්තේ ඡන්ද 3,846 ක් පමණි. සාපේක්ෂව බලන කල, එම මැතිවරණයේදී ක්විබෙක්හි ස්වෛරීභාවයට පක්ෂව සිටි අනෙක් පක්ෂවලට 40.16% (PQ) සහ 1.22% (NPDQ) ලැබුණි .බ්‍රිගම් යං විශ්ව විද්‍යාලයේ ආරම්භය 1862 දක්වා දිව යයි. වොරන් ඩුසෙන්බෙරි නම් පුද්ගලයෙක් ප්‍රොවෝ පාසලක් ආරම්භ කළ විට නැඟෙනහිර 200 සහ උතුරු 200 හි ඊසානදිග කෙළවරේ පිහිටා ඇති ක්ලෆ් හෝල් නමින් හැඳින්වෙන ප්‍රමුඛ ඇඩෝබි ගොඩනැගිල්ල. 1875 ඔක්තෝබර් 16 වන දින එවකට එල්ඩීඑස් පල්ලියේ සභාපති බ්‍රිගේම් යන්ග් විසින් පෞද්ගලිකව ලුවිස් ගොඩනැගිල්ල මිලදී ගත්තේ 1867 දී t ටා හි ඩ්‍රැපර් හි පාසලක් ඉදිකරන බවට ඉඟි කිරීමෙන් පසුවය. එබැවින් 1875 ඔක්තෝබර් 16 සාමාන්‍යයෙන් BYU හි ආරම්භක දිනය ලෙස පැවැත්වේ. . ඔහුගේ දැක්ම ගැන යන්ග් මෙසේ පැවසීය: ""ප්‍රොවෝ හි පිහිටුවන ලද ඇකඩමියක් දැකීමට මම බලාපොරොත්තු වෙමි ... පසු කාලීන සාන්තුවරයන්ගේ දරුවන්ට උසස් පාසැල් බොහොමයක දක්නට ලැබෙන හානිකර අදේවවාදී බලපෑම් සමඟ මිශ්‍ර නොවී හොඳ අධ්‍යාපනයක් ලබා ගත හැකිය. රටේ.""",BYU හි පළමු ගොඩනැගිල්ල අත්පත් කර ගැනීමට වගකිව යුත්තේ කවුද?,බ්‍රිගේම් යන්ග්
36,2988,"බ්‍රිගේම් යන්ග් කෙසේ වෙතත්, මේ කාලය වන විට ලැගුම්හල ස්වාධීනව හා අක්‍රමවත් ලෙස ක්‍රියාත්මක වෙමින් පැවතුණේ ග්‍රෑන්ඩ් ඔරියන්ට් සිය ප්‍ර ter ප්තිය අවලංගු කර 1976 දී ජෙලි නෙරපා හැර ඇති බැවිනි.",ප්‍රචාරක ඩියු ලොජ් ප්‍ර ter ප්තියට පත් කළේ කවුරුන් විසින් ද?,ග්‍රෑන්ඩ් ඔරියන්ට් ඩි ඉතාලියා
37,2989,ග්‍රෑන්ඩ් ඔරියන්ට් ඩි ඉතාලියා හැමිල්ටන් නගරයට අමතරව හැමිල්ටන් පැරීෂ් ද ඇත (එය පෙම්බ්‍රෝක් පැරීෂ්හි ඇත).,"බර්මියුඩා ගොඩබිමෙහි, ""අශ්වාරෝහක බොක්ක"" ලෙස නම් කර ඇති බොක්ක කීයක් තිබේද?",දෙක
38,2990,දෙක දෙක,තුරින්ජියන් ප්‍රදේශයක් අත්පත් කරගත් රාජධානිය කුමක්ද?,ප්‍රුෂියා රාජධානිය
39,2991,ප්‍රුෂියා රාජධානිය ප්‍රුෂියා රාජධානිය,අලි කුෂ්ජි කොහෙන්ද?,මුලින් සමර්කන්ඩ් වෙතින්
40,2992,"ඉග්ලේෂියා පුන්ටා කැරෙටාස් (""පුන්ටා කැරෙටාස් පල්ලිය"") ලෙසද හැඳින්වෙන නියුස්ට්‍රා සේනෝරා ඩෙල් සාග්‍රඩෝ කොරාසන් (""පූජනීය හදවතේ ආර්යාව"") 1917 සහ 1927 අතර රොමේනස් පුනර්ජීවන ශෛලියේ ඉදිකරන ලද්දකි. පල්ලිය මුලින් කුඩා කපුචින්ගේ ආ der ාවේ කොටසක් වූ නමුත් වර්තමානයේ එය දේශනාකාර කුරියාවේ දේවස්ථානයේ පිහිටා ඇත. එහි පිහිටීම සොලනෝ ගාර්ෂියා සහ හෝසේ එලෞරිගේ කෙළවරේ ය. එය නව හා අන්තරාල ඇත. වහලයේ බොහෝ කුටි ඇත. පුන්ටා කැරෙටාස් සාප්පු සංකීර්ණය ඉදිකිරීමේදී, අවකලනය පදනම් කර ගැනීමේ ප්‍රති result ලයක් ලෙස පල්ලියේ ව්‍යුහය තුළ විශාල ඉරිතැලීම් වර්ධනය විය. පුන්ටා කැරෙටාස් සාප්පු සංකීර්ණය ඉදිකිරීමේදී, අවකලනය පදනම් කර ගැනීමේ ප්‍රති result ලයක් ලෙස පල්ලියේ ව්‍යුහය තුළ විශාල ඉරිතැලීම් වර්ධනය විය.",ඉග්ලේෂියා පුන්ටා කැරෙටාස් අදහස් කරන්නේ කුමක්ද?,පුන්ටා කැරෙටාස් පල්ලිය
