,original_index,context_translated,question_translated,text_translated
29,1983,"ස්පා Spanish ් exp ගවේෂකයෙකු වන ඇලොන්සෝ ඩි සලාසාර් 1526 දී දූපත් නැරඹූ පළමු යුරෝපීයයා වූ අතර, ලොආසා ගවේෂණයේ ඉතිරිව ඇති එකම නෞකාව වන සැන්ටා මාරියා ඩි ලා වික්ටෝරියා නෞකාවට අණ දෙන ලදී. අගෝස්තු 21 වන දින, ඔහු 14 ° N දී දූපතක් (බොහෝ විට ටාවොන්ගි) දුටුවේය, ඔහු ""සැන් බාර්ටොලෝම්"" ලෙස නම් කළේය. ස්පා Spanish ් exp ගවේෂකයෙකු වන ඇලොන්සෝ ඩි සලාසාර් 1526 දී දූපත් නැරඹූ පළමු යුරෝපීයයා වූ අතර, ලොආසා ගවේෂණයේ ඉතිරිව ඇති එකම නෞකාව වන සැන්ටා මාරියා ඩි ලා වික්ටෝරියා නෞකාවට අණ දෙන ලදී. අගෝස්තු 21 වන දින, ඔහු 14 ° N දී දූපතක් (බොහෝ විට ටාවොන්ගි) දුටුවේය, ඔහු ""සැන් බාර්ටොලෝම්"" ලෙස නම් කළේය.",මාෂල් දූපත් නිරීක්ෂණය කළ පළමු යුරෝපීයයාගේ ජාතිකත්වය කුමක්ද?,ස්පාඤ්ඤ
30,1984,"අවසාන තරඟකරුවන් දෙදෙනාම ප්‍රසංගයෙන් පසු සාර්ථකත්වය අත්කර ගත් නමුත් අයිකන් ස්ටූඩ්ඩ්ගේ කිරීටක ගීතය වන ""පියාසර රහිත පියාපත්"" ගීතය ඔහුගේ එකම නිකුතුව වන ""මෙය රාත්‍රිය"" ප්‍රසංගයෙන් මෙන්ම ඔවුන්ගේ ඇල්බම නිකුතුවලින් ද ඉදිරිපත් කළේය. සිව්වන ස්ථානය දිනාගත් ජොෂ් ග්‍රැසින් ද රටේ ගායකයෙකු ලෙස යම් සාර්ථකත්වයක් භුක්ති වින්දා. සිව්වන ස්ථානය දිනාගත් ජොෂ් ග්‍රැසින් ද රටේ ගායකයෙකු ලෙස යම් සාර්ථකත්වයක් භුක්ති වින්දා.",ඇමරිකානු අයිඩල් අහිමි වීමෙන් පසු ක්ලේ අයිකන් ප්‍රථම වරට නිකුත් කළ ගීතය කුමක්ද?,මේ රාත්‍රියයි
31,1985,මේ රාත්‍රියයි අධිකරණ ස්වාධීනත්වය පිළිබඳ උත්සුකයන් මතු කරමින් 1999 දී වාසස්ථානය පිළිබඳ අයිතිය සැලකිල්ලට ගනිමින් මෙම විධිවිධානය මතභේදාත්මක විය.,ජාතික මහජන සම්මේලනයේ ස්ථාවර කමිටුව වාඩි වී සිටින්නේ කුමන නගරයේද?,බීජිං
32,1986,"බීජිං... බුද්ධිමය චින්තනයේ පැහැදිලි රේඛා දෙකක් තිබුණි: ස්පිනෝසාගේ දර්ශනයෙන් ආනුභාව ලත් රැඩිකල් en ානාලෝකය, ප්‍රජාතන්ත්‍රවාදය, පුද්ගල නිදහස, අදහස් ප්‍රකාශ කිරීමේ නිදහස සහ ආගමික අධිකාරිය තුරන් කිරීම වෙනුවෙන් පෙනී සිටීම; ප්‍රතිසංස්කරණ සහ සාම්ප්‍රදායික බලය සහ ඇදහිල්ල අතර නවාතැන් සෙවූ රෙනේ ඩෙස්කාට්ස්, ජෝන් ලොක්, ක්‍රිස්ටියන් වුල්ෆ්, අයිසැක් නිව්ටන් සහ තවත් අයගේ සහාය ඇතිව දෙවන වඩාත් මධ්‍යස්ථ ප්‍රභේදයකි. චින්තන රේඛා දෙකටම ගතානුගතික ප්‍රති-බුද්ධත්වය විරුද්ධ විය.",ප්‍රතිසංස්කරණ සහ සාම්ප්‍රදායික බලය හා ඇදහිල්ල අතර නවාතැන් ගැනීමට උත්සාහ කළ ප්‍රබුද්ධ දාර්ශනිකයන් කවුද?,"රෙනේ ඩෙස්කාට්ස්, ජෝන් ලොක්, ක්‍රිස්ටියන් වුල්ෆ්, අයිසැක් නිව්ටන් සහ තවත් අය"
33,1987,"මෙනන්ඩර් ප්‍රොටෙක්ටර්, ඩැරෙන්ටියස් (577–579) ගැන සඳහන් කර ඇත්තේ, කගන් බයාන් I හි අවාර් තානාපතිවරයෙකුව killed ාතනය කළ බවයි. අපි ඔවුන්ව පරාජය කරමු - එබැවින් එය සැමවිටම අපට වේ. අවාර්වරු ස්ලාව් ජාතිකයන්ගෙන් ඉල්ලා සිටියේ අවාර්වරුන්ගේ ආධිපත්‍යය පිළිගන්නා ලෙසයි. කෙසේ වෙතත් ඔහු එය ප්‍රතික්ෂේප කළ අතර, “අනෙක් අය අපේ ඉඩම යටත් කරගන්නේ නැත, අපි ඔවුන්ගේ ඉඩම් අත්පත් කර ගනිමු - එබැවින් එය සැමවිටම අපට වේ”.",පළමුවන කගන් බයාන් දූතයෙකු w ාතනය කළේ කවුද?,ඩොරෙන්ටියස්
34,1988,ඒඑෆ්එල් මත පදනම් වූ පළමු වීඩියෝ ක්‍රීඩාව 1988 දී නිකුත් කරන ලද සී -64 සඳහා අරීනා පාපන්දු ය. 2000 මැයි 18 වන දින කර්ට් වෝනර්ගේ අරීනා පාපන්දු මුදා හැරීම මිඩ්වේ ගේම්ස් විසින් ප්ලේස්ටේෂන් ක්‍රීඩා කොන්සෝලය සඳහා නිකුත් කරන ලදී. 2006 පෙබරවාරි 7 වන දින ඊඒ ස්පෝර්ට්ස් විසින් ප්ලේස්ටේෂන් 2 සහ එක්ස්බොක්ස් සඳහා අරීනා පාපන්දු නිකුත් කරන ලදී. ඊඒ ස්පෝර්ට්ස් විසින් 2007 පෙබරවාරි 21 වන දින ප්ලේස්ටේෂන් 2 සඳහා තවත් ඒඑෆ්එල් වීඩියෝ ක්‍රීඩාවක් ඇරීනා පාපන්දු: රෝඩ් ටු ග්ලෝරි නමින් නිකුත් කරන ලදී. ඊඒ ස්පෝර්ට්ස් විසින් 2007 පෙබරවාරි 21 වන දින ප්ලේස්ටේෂන් 2 සඳහා තවත් ඒඑෆ්එල් වීඩියෝ ක්‍රීඩාවක් ඇරීනා පාපන්දු: රෝඩ් ටු ග්ලෝරි නමින් නිකුත් කරන ලදී.,පළමු අරීනා පාපන්දු ලීග් වීඩියෝ ක්‍රීඩාව නිකුත් කළේ කුමන වර්ෂයේදීද?,1988
35,1989,1988 ක්ෂය වූ යුරේනියම් වලට නිරාවරණය වීමේ ප්‍රධාන අවදානම වන්නේ විකිරණශීලීතාවයට වඩා යුරේනියම් ඔක්සයිඩ් මගින් රසායනික විෂ වීමයි (යුරේනියම් දුර්වල ඇල්ෆා විමෝචකයක් පමණි).,ක්ෂය වූ යුරේනියම් ගයිරොස්කොපික් මාලිමා වල භාවිතා කිරීමට හේතු වන ගති ලක්ෂණය කුමක්ද?,ඉහළ ity නත්වය
36,1990,ඉහළ ity නත්වය... බ්‍රිතාන්‍යයන් මාර්තු මාසයේ ද ඇමරිකානුවන් 1970 ජුනි මාසයේදී ද පිටත්ව ගියහ.,බලයන් හතරෙන් සමන්විත ජාතීන් මොනවාද?,"ප්‍රංශය, එක්සත් රාජධානිය, එක්සත් ජනපදය සහ සෝවියට් සංගමය"
37,1991,"සන්ඩේ ටයිම්ස් ටයිම්ස් පුවත්පතට වඩා සැලකිය යුතු ඉහළ සංසරණයක් ඇති අතර සමහර විට සන්ඩේ ටෙලිග්‍රාෆ් අභිබවා යයි. 2013 ජනවාරි වන විට ටයිම්ස් හි සංසරණය 399,339 ක් වන අතර සන්ඩේ ටයිම්ස් 885,612 වේ. 2013 ජනවාරි වන විට ටයිම්ස් හි සංසරණය 399,339 ක් වන අතර සන්ඩේ ටයිම්ස් 885,612 වේ.",2013 ජනවාරි වන විට සන්ඩේ ටයිම්ස් පුවත්පතේ කොපමණ පිරිසකගේ සංසරණයක් තිබේද?,"885,612 කි"
38,1992,"දාර්ශනික ආනුභවවාදීන් නිසි ලෙස අනුමාන කිරීමට හෝ අඩු කිරීමට දැනුමක් නැත. මෙම මතය පොදුවේ තාර්කිකත්වයට වඩා වෙනස් ය, එයින් කියවෙන්නේ දැනුම ඉන්ද්‍රියයන්ගෙන් ස්වාධීනව තර්කානුකූලව ලබා ගත හැකි බවයි. නිදසුනක් වශයෙන්, ජෝන් ලොක්ගේ අදහස වූයේ යම් දැනුමක් (උදා: දෙවියන්ගේ පැවැත්ම පිළිබඳ දැනුම) බුද්ධිය සහ තර්කනය තුළින් පමණක් ලබා ගත හැකි බවයි. ඒ හා සමානව පර්යේෂණාත්මක ක්‍රමවේදය පිළිබඳ ප්‍රකට උපදේශකයෙකු වන රොබට් බොයිල් කියා සිටියේ අපට සහජ අදහස් ඇති බවයි. ප්‍රධාන මහාද්වීපික තාර්කිකවාදීන් (ඩෙස්කාට්ස්, ස්පිනෝසා සහ ලිබ්නිස්) ද ආනුභවික “විද්‍යාත්මක ක්‍රමය” වෙනුවෙන් පෙනී සිටියහ. ප්‍රධාන මහාද්වීපික තාර්කිකවාදීන් (ඩෙස්කාට්ස්, ස්පිනෝසා සහ ලිබ්නිස්) ද ආනුභවික “විද්‍යාත්මක ක්‍රමය” වෙනුවෙන් පෙනී සිටියහ.",යම් දැනුමක් ලැබිය හැකි යැයි ලොක් සිතුවේ කුමක්ද?,ප්‍රතිභානය සහ තර්කනය පමණක්
39,1993,ප්‍රතිභානය සහ තර්කනය පමණක් වර්ජිනියාවේ රිච්මන්ඩ් නගරයට දකුණින් සැතපුම් 155 ක් (කි.මී.,රයිලි පිහිටා ඇත්තේ කොහේද?,උතුරු කැරොලිනාවේ ඊසානදිග මධ්‍යම කලාපය
40,1994,"බොහෝ historical තිහාසික වාර්තාවල දැක්වෙන්නේ 1502 මැයි 21 වන දින ගැලීසියානු නාවිකයා වන ජොනෝ ඩා නෝවා පෘතුගාලයේ සේවයේ යෙදී සිටියදී මෙම දූපත සොයා ගත් බවත් ඔහු කොන්ස්ටන්ටිනෝපල් හි හෙලේනාගේ නමට “සැන්ටා හෙලේනා” යන නම තැබූ බවත් ය. තවත් න්‍යායකට අනුව, ඩෝ නෝවා විසින් සොයාගත් දූපත සැබවින්ම දකුණට කිලෝමීටර් 2,430 ක් (සැතපුම් 1,510) දුරින් පිහිටි ට්‍රිස්ටන් ඩා කුන්හා වන අතර 1503 ජූලි 30 වන දින එස්ටාවෝ ඩා ගමා ගවේෂණයේ යෙදී සිටි සමහර නැව් මගින් ශාන්ත හෙලේනා සොයා ගන්නා ලදී. (ලිපිකරු තෝමේ ලොප්ස්ගේ වාර්තාවේ සඳහන් පරිදි). කෙසේ වෙතත්, 2015 දී ප්‍රකාශයට පත් කරන ලද පුවත්පතක් සොයා ගැනීමේ දිනය සමාලෝචනය කළ අතර, අගෝස්තු 18 දා නෝවාට සොයා ගැනීමක් ප්‍රමාද වී ඇති අතර, ඔහු ශාන්ත හෙලේනා හෝ ට්‍රිස්ටන් ඩා කුන්හා වෙතින් යාත්‍රා කළත්, 1502 සැප්තැම්බර් 11 වන විට ලිස්බන් වෙත ආපසු පැමිණියේය. එය පෙන්නුම් කරන්නේ මැයි 21 බොහෝ විට කතෝලික හෝ ඕතඩොක්ස් මංගල්‍ය දිනයට වඩා රෙපරමාදු භක්තිකයෙකු විය හැකි බවයි. 1596 දී පළමුවෙන්ම උපුටා දැක්වූයේ ජෑන් හියුගන් වැන් ලින්ෂොටන් විසිනි. ඔහු බොහෝ විට වැරදියට තේරුම් ගෙන ඇත්තේ රෙපරමාදු ආගමේ ප්‍රතිසංස්කරණ හා ආරම්භයට දශක කිහිපයකට පෙර දූපත සොයාගත් බැවිනි. විකල්ප සොයාගැනීමේ දිනය මැයි 3 වන දින, ජෙරුසලමේ ශාන්ත හෙලේනා විසින් සත්‍ය කුරුසය සොයා ගැනීම සඳහා වූ කතෝලික මංගල්ය දිනය, ඔඩෝඩෝ ඩුවාර්ට් ලොප්ස් සහ ශ්‍රීමත් තෝමස් හර්බට් උපුටා දක්වමින් histor තිහාසිකව වඩා විශ්වසනීය යැයි යෝජනා කෙරේ. විකල්ප සොයාගැනීමේ දිනය මැයි 3 වන දින, ජෙරුසලමේ ශාන්ත හෙලේනා විසින් සත්‍ය කුරුසය සොයා ගැනීම සඳහා වූ කතෝලික මංගල්ය දිනය, ඔඩෝඩෝ ඩුවාර්ට් ලොප්ස් සහ ශ්‍රීමත් තෝමස් හර්බට් උපුටා දක්වමින් histor තිහාසිකව වඩා විශ්වසනීය යැයි යෝජනා කෙරේ.",දිවයින සොයාගත් නාවිකයා කවුද?,ජොආනෝ ඩා නෝවා
41,1995,"ජොආනෝ ඩා නෝවා... වාද්‍ය වෘන්දයන්ට තවදුරටත් වීණා වාදනයක් අවශ්‍ය නොවීය (එය බැරොක් විලාසිතාවේ සාම්ප්‍රදායික අඛණ්ඩතාවයේ කොටසක් විය), බොහෝ විට ප්‍රධාන පෙළේ වයලීන වාදකයෙකු (වර්තමානයේ ප්‍රසංග මාස්ටර් ලෙස හැඳින්වේ) විසින් මෙහෙයවනු ලැබීය.",සම්භාව්‍ය යුගය කවදාද?,1750 සිට 1820 දක්වා
42,1996,හඳුන්වා දුන් සියලුම විශේෂ ආක්‍රමණික හෝ ආක්‍රමණික විශේෂ සියල්ලම හිතාමතා හඳුන්වා දී නොමැත. සීබ්‍රා මුසල් වැනි අවස්ථාවන්හිදී එක්සත් ජනපද ජල මාර්ග ආක්‍රමණය කිරීම නොදැනුවත්ව සිදු විය. හවායි හි මොන්ගෝස් වැනි වෙනත් අවස්ථාවලදී හැඳින්වීම හිතාමතාම නමුත් අකාර්යක්ෂමයි (නිශාචර මීයන් දිනපතා මුන්ගුස් වලට ගොදුරු නොවීය). ඉන්දුනීසියාවේ සහ මැලේසියාවේ තෙල් ගස් වැනි වෙනත් අවස්ථාවල දී හඳුන්වාදීම සැලකිය යුතු ආර්ථික ප්‍රතිලාභ ලබා දෙන නමුත් ප්‍රතිලාභ සමඟ මිල අධික අනපේක්ෂිත ප්‍රතිවිපාක ද ලැබේ. ඉන්දුනීසියාවේ සහ මැලේසියාවේ තෙල් ගස් වැනි වෙනත් අවස්ථාවල දී හඳුන්වාදීම සැලකිය යුතු ආර්ථික ප්‍රතිලාභ ලබා දෙන නමුත් ප්‍රතිලාභ සමඟ මිල අධික අනපේක්ෂිත ප්‍රතිවිපාක ද ලැබේ.,හිතාමතාම හවායි ආක්‍රමණය කළ සත්වයා කුමක්ද?,mongooses
43,1997,"නීති විරෝධී දූෂණයට ලක්වන ක්‍රියාකාරකම් රට හෝ අධිකරණ බලය අනුව වෙනස් වේ. නිදසුනක් වශයෙන්, එක් ස්ථානයක නීත්‍යානුකූල වන සමහර දේශපාලන අරමුදල් භාවිතයන් වෙනත් ස්ථානයක නීති විරෝධී විය හැකිය. සමහර අවස්ථාවල රජයේ නිලධාරීන්ට පුළුල් හෝ වැරදි අර්ථකථන බලතල ඇති අතර එමඟින් නීතිමය සහ නීති විරෝධී ක්‍රියා අතර වෙනස හඳුනා ගැනීම දුෂ්කර වේ. ලොව පුරා අල්ලස් සඳහා පමණක් වාර්ෂිකව ඇමරිකානු ඩොලර් ට්‍රිලියන 1 කට අධික ප්‍රමාණයක් වැයවනු ඇතැයි ගණන් බලා තිබේ. පාලනයකින් තොර දේශපාලන දූෂිත තත්වයක් ක්ලෙප්ටොක්‍රසි ලෙස හැඳින්වේ, එහි තේරුම “සොරුන් විසින් පාලනය කිරීම” යන්නයි. පාලනයකින් තොර දේශපාලන දූෂිත තත්වයක් ක්ලෙප්ටොක්‍රසි ලෙස හැඳින්වේ, එහි තේරුම “සොරුන් විසින් පාලනය කිරීම” යන්නයි.",දේශපාලන දූෂණය ලෙස සැලකෙන දෙය එකිනෙකට වෙනස් වන්නේ කුමක් ද?,රට හෝ අධිකරණ බලය
44,1998,වෘත්තීය සේවාවන් සමඟ මාධ්‍ය සමාගම් ලන්ඩනයේ කේන්ද්‍රගත වී ඇති අතර මාධ්‍ය බෙදාහැරීමේ කර්මාන්තය ලන්ඩනයේ දෙවන වඩාත් තරඟකාරී අංශය වේ. බීබීසී සැලකිය යුතු සේවා යෝජකයෙකු වන අතර අනෙකුත් විකාශකයින්ට නගරය වටා මූලස්ථානය ද ඇත. බොහෝ ජාතික පුවත්පත් ලන්ඩනයේ සංස්කරණය කෙරේ. ලන්ඩන් ප්‍රධාන සිල්ලර වෙළඳ මධ්‍යස්ථානයක් වන අතර 2010 දී ලෝකයේ ඕනෑම නගරයක වැඩිම ආහාර නොවන සිල්ලර විකුණුම් ඇති අතර මුළු වියදම ඩොලර් බිලියන 64.2 ක් පමණ වේ. සෑම වසරකම ටොන් මිලියන 45 ක භාණ්ඩ ප්‍රවාහනය කරන එක්සත් රාජධානියේ දෙවන විශාලතම ලන්ඩන් වරාය වේ. සෑම වසරකම ටොන් මිලියන 45 ක භාණ්ඩ ප්‍රවාහනය කරන එක්සත් රාජධානියේ දෙවන විශාලතම ලන්ඩන් වරාය වේ.,ලන්ඩනයේ දෙවන වඩාත් තරඟකාරී කර්මාන්තය කුමක්ද?,මාධ්‍ය බෙදා හැරීම
45,1999,"ජෝර්ජ් ඕවල්ගේ දහනව වන අසූ හතරේ ඩිස්ටෝපියානු අනාගත ලෝකයේ, ටයිම්ස් ඒකාධිපති පාලක පක්ෂයේ අවයවයක් බවට පරිවර්තනය වී ඇති අතර, එහි කතුවැකි - ඒවායින් කිහිපයක්ම පොතේ උපුටා දක්වා ඇත - බිග් බ්‍රදර්ගේ ප්‍රකාශ පිළිබිඹු කරයි.",දහනව අසූ හතරේ කතුවරයාගේ නම කුමක්ද?,ජෝර්ජ් ඕවල්
